year,Argentina - ARG,Australia - AUS,Austria - AUT,Bangladesh - BGD,Barbados - BRB,Belgium - BEL,Benin - BEN,Bolivia - BOL,Botswana - BWA,Brazil - BRA,Burkina Faso - BFA,Burundi - BDI,Cameroon - CMR,Canada - CAN,Cape Verde - CPV,Central African Republic - CAF,Chad - TCD,Chile - CHL,"China, People's Republic of - CHN",China: Hong Kong SAR - HKG,Colombia - COL,Comoros - COM,Congo - COG,Costa Rica - CRI,Cote d'Ivoire - CIV,Cyprus - CYP,Democratic Republic of the Congo - COD,Denmark - DNK,Dominican Republic - DOM,Ecuador - ECU,Egypt - EGY,El Salvador - SLV,Equatorial Guinea - GNQ,Ethiopia - ETH,Fiji - FJI,Finland - FIN,France - FRA,Gabon - GAB,Gambia - GMB,Germany - DEU,Ghana - GHA,Greece - GRC,Guatemala - GTM,Guinea - GIN,Guinea-Bissau - GNB,Honduras - HND,Iceland - ISL,India - IND,Indonesia - IDN,Iran (Islamic Republic of) - IRN,Ireland - IRL,Israel - ISR,Italy - ITA,Jamaica - JAM,Japan - JPN,Jordan - JOR,Kenya - KEN,Lesotho - LSO,Luxembourg - LUX,Madagascar - MDG,Malawi - MWI,Malaysia - MYS,Mali - MLI,Malta - MLT,Mauritania - MRT,Mauritius - MUS,Mexico - MEX,Morocco - MAR,Mozambique - MOZ,Namibia - NAM,Nepal - NPL,Netherlands - NLD,New Zealand - NZL,Niger - NER,Nigeria - NGA,Norway - NOR,Pakistan - PAK,Panama - PAN,Paraguay - PRY,Peru - PER,Philippines - PHL,Portugal - PRT,Republic of Korea - KOR,Romania - ROU,Rwanda - RWA,Senegal - SEN,Singapore - SGP,South Africa - ZAF,Spain - ESP,Sri Lanka - LKA,Sweden - SWE,Switzerland - CHE,Syrian Arab Republic - SYR,Taiwan - TWN,Thailand - THA,Togo - TGO,Trinidad and Tobago - TTO,Tunisia - TUN,Turkey - TUR,Uganda - UGA,United Kingdom - GBR,United Republic of Tanzania: Mainland - TZA,United States - USA,Uruguay - URY,Venezuela - VEN,Zambia - ZMB,Zimbabwe - ZWE
1999,387817.0625,581084.875,245708.75,157858.25,5642.88135,289757.8125,7475.62256,21580.63867,16134.29004,1267783.375,10350.00684,3507.41211,30754.39453,936717.0625,1092.45996,2813.36816,7825.48193,143072.15625,4446433.0,192800.84375,238548.75,668.29498,3847.91333,32714.39648,34376.82031,14092.63086,15281.59277,157483.65625,48155.39062,46121.63281,271631.9375,5536.10547,1160.91846,32294.94141,3921.1958,135850.53125,1584352.625,7911.76514,1727.38867,2318805.75,37029.59375,203699.29688,38807.41406,12454.95215,1231.10425,14360.46484,8978.7002,1820278.625,705013.6875,368430.21875,109887.25,144282.21875,1583991.5,11929.63379,3501218.25,15862.45215,46943.21875,2394.83765,24678.0957,12831.29883,7084.34033,250045.32812,9765.33008,7160.55078,4575.73438,13662.77734,982335.75,111765.9375,8835.92969,8374.13184,24213.08203,477099.375,88491.72656,7009.72705,34153.16797,145635.23438,295018.34375,21625.27344,17889.46875,112558.33594,285801.375,190873.45312,825496.75,136398.26562,5158.37793,15907.50293,112078.4375,315674.90625,891743.3125,68062.52344,253878.54688,251110.5625,16717.53516,585224.6875,387070.625,4941.79492,11517.45508,68021.53125,572778.125,20846.36328,1617577.875,23639.83203,10708870.0,34040.91406,131207.40625,8538.55469,55504.93359
2000,381924.78125,596251.8125,257399.125,160554.8125,5908.98242,312406.40625,8211.05859,22325.17188,15926.50781,1298901.875,10557.57129,3438.47803,31960.27734,1003258.8125,1130.69958,2909.14453,7727.00781,148544.71875,4756418.0,211550.0,248610.70312,676.81598,6154.25879,32168.30273,30787.80859,14990.47656,14106.5625,166901.5625,50246.40234,50709.31641,285926.0625,5622.80908,1922.76318,32624.48438,4224.12256,145862.48438,1687785.375,10275.53613,1852.0415,2362799.0,39077.82812,215731.17188,40429.98438,11470.54297,1373.31384,15457.55273,9133.50586,1931865.625,684616.625,417826.28125,121218.32031,160414.48438,1645561.125,12049.49805,3622159.75,16623.84961,46176.43359,2543.78174,26715.11328,13777.57422,7236.80859,272931.21875,9463.41211,7904.56396,4633.19336,14181.55371,1067309.25,107194.8125,8920.36426,9015.4043,25481.08203,517643.09375,90919.15625,6835.24609,52270.98047,170113.39062,305200.25,22300.71094,17015.63867,117544.32812,293241.1875,199415.9375,887854.125,140604.79688,5252.18262,16191.0293,137113.84375,333843.8125,948689.0,69092.53125,271013.0625,261780.8125,20871.83008,619505.8125,402926.46875,4819.80859,13617.37305,68704.86719,632515.1875,21713.13281,1716988.0,25379.2168,11228449.0,32498.06641,153349.60938,10136.74902,53742.99219
2001,358451.96875,622329.75,254052.40625,165080.95312,5598.49219,316588.5625,8698.77734,23191.62109,19242.23828,1296856.625,11287.27148,3547.64771,32293.18359,1005194.4375,1193.24939,2960.84424,8254.37305,148862.15625,5111094.5,216631.6875,248190.29688,736.31824,5752.08936,31779.13477,34932.375,16066.81934,13358.52832,167346.96875,52507.82812,52698.61328,300444.40625,5809.91846,2617.03857,34156.00391,4091.98267,147969.17188,1759428.125,10169.64941,1922.38892,2400786.75,37354.07031,229142.125,41709.71875,11318.89258,1491.57019,15956.66309,9443.08887,2047650.5,700042.375,455597.8125,126976.64844,163246.53125,1696866.75,12231.85156,3666625.5,17893.22852,46620.95703,2793.3938,26502.52148,14947.31348,6882.30664,270487.375,11049.42188,7735.30469,4729.86914,14008.52832,1080514.75,110562.60156,9887.96191,9445.20996,28153.51562,534334.125,94675.95312,7439.53613,65016.79688,171545.375,309740.03125,22926.73242,17750.40625,118860.17969,289159.03125,204660.79688,927062.25,153839.67188,5631.81104,16894.95703,137469.6875,347606.40625,995083.3125,69417.71094,270132.03125,263179.375,24169.52734,608514.5625,412192.46875,4878.9126,12717.5918,70393.51562,614200.625,23314.2832,1784178.0,27593.57031,11400248.0,30997.98242,154713.23438,12435.93164,55795.42188
2002,338125.5625,646428.75,261491.48438,172542.25,5578.83838,326721.96875,9345.22559,24240.53516,20007.97656,1323228.75,11893.66992,3612.81909,33415.39844,1017180.375,1268.51526,2950.76172,8721.67285,151501.5625,5711007.0,228073.96875,253565.60938,782.30963,6191.71875,32383.69141,35967.17969,16209.02246,13693.90625,171627.0625,55304.875,58545.49219,309665.96875,5936.98779,5117.02539,32605.5,4111.5708,149858.57812,1798221.125,10505.5332,1918.28979,2407073.75,38743.60938,244747.14062,43062.75391,10528.68652,1385.88367,16544.47266,9405.07031,2175768.25,695372.0,540083.3125,136209.46875,164672.17188,1652543.25,12379.14258,3702434.5,19721.50586,46725.90625,2819.23828,27704.56836,13807.98438,7357.62793,289189.75,11612.93066,8096.41406,5158.61816,14310.64844,1099118.5,110933.875,11095.76562,9921.39258,27628.31836,544152.125,98199.03125,7843.14746,80342.54688,169167.6875,325081.65625,23836.39453,18262.76367,127310.78906,291824.8125,208234.82812,1009788.0625,161324.57812,6377.00244,16840.93555,149912.46875,363900.59375,1049850.75,72509.48438,273173.28125,265850.09375,30370.6582,640212.0,447700.125,5189.20654,13040.17871,70098.39062,615312.375,24754.03906,1815935.375,30648.1543,11648839.0,28338.15039,150501.6875,13045.22656,49175.41797
2003,356598.9375,674713.625,262553.78125,177424.32812,5853.17383,320308.96875,10184.39941,26000.8457,19485.64648,1326748.25,12875.08789,3753.96436,35421.46094,1050258.125,1412.92871,2790.32129,10975.4541,158634.70312,6185402.5,233107.125,262281.65625,785.71967,6313.37012,34098.08203,33906.81641,16195.05371,15929.73047,165245.95312,53617.42578,62635.74609,322127.375,6029.44482,4657.72949,31894.68164,4176.66064,146822.5,1723629.25,12292.10742,1898.77393,2414650.75,42856.92188,251280.9375,43941.23438,10038.1875,1572.43237,17074.05273,9223.18359,2375630.75,695427.5625,612631.625,140092.14062,158839.89062,1632684.5,12898.80469,3757493.75,20454.7793,47225.28516,2867.67578,28741.00977,15299.8418,7680.87598,312602.40625,11854.93359,7986.56689,5632.9873,14188.04297,1128738.375,115894.82812,12125.25098,9956.27344,27821.59766,523827.28125,101550.89062,8147.97461,114714.07812,171698.98438,337925.75,25955.30469,20070.93555,135710.53125,298325.34375,207131.79688,1046308.375,168582.92188,6407.70752,17802.64648,159780.25,375550.25,1063828.125,77936.85156,276160.25,259746.84375,37843.83203,655021.5,485661.53125,5184.76562,15724.45703,72214.71094,595468.125,25799.47852,1839876.5,32854.90625,11924621.0,28144.125,148482.5625,13458.39941,45601.48047
2004,377802.5625,696850.9375,270554.09375,182580.78125,5873.72119,325782.1875,10822.71973,28321.16016,21867.78711,1404529.125,13511.55176,4009.71021,36332.26953,1092849.375,1523.71423,2867.1936,17442.06641,178522.73438,6827306.5,246220.70312,277325.96875,778.45294,7766.1709,34962.49609,32853.75391,17251.80664,17147.21484,172177.79688,55575.80078,70221.96094,338363.5625,6093.7334,7402.87305,36350.23828,4130.42871,154762.78125,1767562.875,14871.54395,2203.02515,2457635.0,45797.66797,264777.71875,44706.44141,9772.26172,1592.66248,17634.01758,10119.45215,2560528.75,752323.0625,701893.0625,145742.1875,158316.3125,1639688.125,12952.33984,3832022.75,22199.41797,48328.36719,2974.01465,29958.33789,15804.09473,8151.55664,340822.25,12649.11328,7894.84229,5766.35498,14405.9043,1189563.0,115960.39062,13195.68262,11078.41211,28718.88867,534172.875,103700.10156,8022.14307,175348.84375,188880.4375,365199.78125,26905.21875,21612.85742,148442.53125,306535.25,210704.78125,1095018.25,157719.46875,7077.21924,18330.75977,195032.89062,396370.84375,1117269.875,79955.3125,286529.6875,267071.9375,53417.89453,678662.9375,522545.28125,5282.03662,18257.06836,74489.89062,678957.625,27382.73438,1918281.375,35168.67188,12340147.0,29153.9668,192740.28125,14106.02246,44851.41797
2005,409609.375,731186.75,275508.4375,191619.95312,6489.75977,332533.90625,11519.3457,30590.59375,22257.7793,1458416.375,14811.45996,3926.45557,37508.96875,1151077.0,1555.86755,2962.20728,21646.04688,197142.59375,7630084.0,267449.1875,297203.78125,818.88495,10183.77246,36501.48438,33748.78125,18138.74414,17727.46875,174146.64062,61020.99219,80649.9375,357138.21875,6449.13818,10575.49316,44060.17578,4369.34229,158206.8125,1833415.25,21403.51367,2211.09692,2516034.5,47035.39062,265721.8125,46839.05078,9756.80078,1652.45264,19007.88672,10895.38477,2894031.75,825839.75,859941.8125,156370.32812,162264.65625,1663442.25,13498.97461,3907396.75,25626.88086,51861.83203,3228.70923,32119.24219,16773.93945,8636.8457,375504.90625,13354.5957,8170.25098,6281.10693,13711.54297,1282210.25,114323.92188,14846.49316,11752.55273,29592.58008,554747.9375,106071.28906,8549.24902,271573.34375,208024.15625,399162.84375,30184.62305,21524.98828,166918.04688,314225.90625,221444.10938,1145647.0,192787.8125,8001.87549,19595.70117,228120.6875,426825.0625,1179911.25,84767.48438,283111.90625,275277.3125,83072.22656,708182.9375,555934.75,5427.04639,19076.62695,77034.8125,749538.5,30658.0957,1961780.5,39737.51172,12885312.0,30764.64453,244873.9375,15564.86914,40897.17578
2006,443547.46875,748576.375,286790.53125,200469.07812,6752.10742,339965.75,11901.42383,33141.41406,25598.01953,1517832.375,15560.69043,3995.10596,39746.61719,1159224.875,1653.73169,2959.85107,25141.03125,225493.20312,8480528.0,277817.3125,318014.375,826.20929,11265.0918,38338.69922,34014.8125,19090.9707,20782.94336,182708.59375,66875.42969,85691.96094,374031.25,6609.99609,9439.30566,48880.71484,4436.01611,163091.32812,1876384.0,20837.39258,2224.7373,2591519.0,48176.61328,281178.1875,48606.17969,9866.89844,1635.0813,19904.20312,11165.41406,3138110.75,855139.75,916238.625,168853.4375,164994.375,1716433.375,13683.08594,3920748.75,27563.81641,55391.07031,3381.09863,35239.74609,17344.5293,9855.31836,397209.53125,14659.82227,8313.77344,8675.53418,14156.55273,1351279.25,121177.67969,16209.48926,12977.68652,29943.88867,575589.8125,107489.74219,8899.00684,279932.875,225978.67188,414491.84375,31905.22852,22123.88477,188926.04688,328656.15625,227570.5,1179092.875,217840.4375,8998.45508,19757.51953,247818.96875,450772.875,1272271.0,89507.04688,298099.625,292692.75,80581.82812,721553.3125,580671.0625,6012.14014,22477.18555,80655.40625,822817.8125,32571.78125,2006491.75,41610.08203,13117600.0,31627.0625,273671.1875,17947.28516,39128.24609
2007,477049.53125,762774.125,294545.625,211938.48438,6796.01172,350979.28125,12207.77734,33894.91406,26958.2168,1598160.75,15910.67383,4046.10229,40181.9375,1163615.875,1821.24915,3063.0918,24591.87695,236345.35938,9292790.0,294261.25,339815.4375,822.51605,9468.6377,40649.22656,33372.9375,20553.48633,22505.35352,188842.96875,71855.38281,88294.47656,395627.46875,6761.37793,9428.45996,56620.6875,4343.91992,175333.53125,1960526.625,21917.49805,2306.18872,2686264.75,51500.04297,288872.40625,51184.05859,10167.3418,1707.77356,20416.66406,11181.35645,3417512.25,880829.3125,1000662.9375,182469.09375,166695.40625,1788065.625,13935.02637,3957864.25,29119.42383,58452.25391,3540.01172,37628.21875,17323.16992,11707.46094,418004.0,15076.64258,8735.66797,8616.15918,15013.69531,1390392.0,123172.96875,17489.0625,13437.31055,30568.57031,606269.4375,113468.89062,9069.02441,348328.75,234784.375,429423.96875,34172.20312,23609.35742,205520.09375,344965.40625,235761.875,1222427.375,246066.75,9651.02734,20440.0957,271255.78125,473744.4375,1356474.125,94031.55469,318638.96875,316637.65625,84985.05469,738663.75,607625.0625,6401.67041,24908.6582,84004.33594,875551.625,34448.40234,2029964.625,43150.72266,13214455.0,33589.03125,294493.625,24416.11719,44775.23828
2008,519374.75,774957.6875,302447.09375,223641.65625,6363.55859,362259.125,12901.05176,36698.55859,31591.54492,1704689.0,17052.97266,5248.15039,40870.29688,1179907.875,2014.52502,3266.65771,26078.73047,229302.375,9501727.0,298917.96875,361404.34375,842.59198,10481.32129,41420.30859,35493.00391,22674.23828,21954.04883,196001.89062,75094.36719,97005.02344,422306.03125,6860.69678,11888.54688,61797.87891,4397.58057,182354.17188,1991500.875,26477.98047,2603.58447,2746029.25,57124.32031,301533.75,54404.30859,10862.72656,1748.55249,20624.8418,11336.00781,3646218.5,953405.875,924768.875,170140.98438,167599.76562,1832307.5,14062.16895,3894784.25,34669.22266,60019.88672,3792.93237,39863.85156,18388.44922,12019.64453,461648.65625,16170.60449,9206.09961,8485.64844,15198.60352,1426034.625,128646.89844,19201.4668,14324.8623,32759.29688,629084.625,112555.72656,9425.75488,356692.53125,253485.6875,436272.3125,36820.72656,25537.17969,221593.46875,360186.375,238283.5625,1216058.0,281637.0625,10415.13574,20562.36133,264782.46875,490531.71875,1384418.0,98652.91406,323624.6875,334740.65625,90736.44531,705105.75,612937.125,5946.65186,28004.74805,88499.125,934503.5625,36927.56641,1997785.625,47791.71875,13093179.0,36666.39062,324290.375,25216.46484,35477.64453
2009,523059.125,787560.0,295606.8125,236595.28125,6287.64941,357615.90625,13185.3291,36581.64453,24376.59961,1699736.875,17937.13477,4710.66309,42325.50391,1106677.25,1988.62939,3208.22412,24141.0293,227551.84375,10189650.0,292603.40625,363629.34375,860.51703,8967.92285,44490.42188,37401.28906,22429.10156,21913.22656,186379.67188,80344.16406,92579.51562,430238.59375,6758.12451,6549.47949,69934.49219,4391.72852,170209.07812,1952590.125,24618.71484,2686.81177,2628946.0,61583.5625,298193.0,57929.69922,10421.68262,1948.69824,21227.19727,10385.28516,3942460.5,984815.1875,911481.9375,156716.76562,174222.8125,1769417.5,14006.36426,3737769.75,35916.09375,61306.06641,3830.6311,36910.28125,17939.88281,13085.89551,445831.3125,16950.76953,9320.40723,8964.37695,15670.5625,1333686.75,138925.89062,20544.25781,14120.47168,34574.53906,600384.0625,112258.39062,9372.23242,380538.40625,230704.28125,453072.25,37791.94922,25231.92188,222231.51562,372559.53125,238412.39062,1225532.625,278842.8125,11319.40039,22190.33789,258016.3125,490298.15625,1344086.5,110326.25781,305251.15625,322664.375,93153.90625,713055.75,621058.9375,6489.33838,24312.13086,90888.78125,909774.125,41530.83984,1909520.75,51162.24219,12758421.0,38098.41016,267204.625,26594.46094,49073.35156
2010,569225.25,832413.625,306149.84375,250303.85938,5835.79492,375456.03125,13399.14453,39814.83984,28612.75977,1836747.5,20349.40039,4936.38232,44215.44141,1164160.25,2216.00781,3291.28711,28763.74023,258357.10938,10853732.0,307471.96875,383943.0625,875.02014,11534.74316,46228.20703,38739.01953,23017.52539,25269.46094,197630.09375,84909.92188,97357.8125,458952.34375,6843.5918,6085.03906,75856.22656,4322.21924,175337.32812,2010889.125,29781.36914,2792.74561,2766440.75,71549.96875,288873.4375,60076.72656,10983.75879,1893.55774,21736.59375,9880.77832,4338327.0,1048981.5,967923.75,159593.03125,180939.57812,1767799.375,13810.64844,3869825.75,37810.04297,65200.3125,4142.74023,39442.76562,19469.37695,14059.28809,470787.34375,17774.71094,9685.02441,10476.26074,15686.91113,1400583.875,140864.20312,21691.00195,14960.76465,37628.76953,622960.3125,115543.21094,10063.88867,413442.25,244109.25,476094.53125,39744.60938,28199.23242,250987.59375,397717.84375,244316.84375,1304762.625,282309.46875,12160.78027,22728.51758,296376.3125,518081.71875,1332669.0,117536.28906,328320.15625,338622.8125,101235.01562,761079.0,672382.5,6805.54346,24804.00391,93515.33594,1002180.625,43384.05859,2002737.125,56286.16406,13050854.0,42518.49609,304785.03125,32820.90234,51241.625
2011,623819.0,866308.3125,312567.84375,264463.625,5639.1709,379491.1875,13861.89941,42469.01562,29521.32031,1912463.25,21672.61719,5250.35986,45702.92578,1208409.25,2261.81885,3431.94409,27082.71875,275295.3125,11442528.0,319658.21875,419533.0,889.13916,11825.43945,47708.14453,35493.30469,22920.61133,27383.69531,197318.51562,87430.96094,103675.88281,480845.15625,6927.14648,8104.92334,80137.1875,4582.63184,180757.79688,2035169.0,27116.04688,2693.50854,2824954.0,77494.32031,267270.15625,62257.92188,11372.93457,1988.29785,22555.29883,10201.65723,4616713.5,1132001.5,1019635.8125,164396.10938,188787.90625,1755418.125,13871.88672,3824225.5,37417.98828,68069.97656,4312.55127,40348.39844,19875.52539,14927.81445,500390.78125,18325.91406,9938.13379,11658.06348,16103.74316,1451919.5,144869.29688,23199.55469,15356.4248,39060.16016,631292.625,117031.57031,10394.35156,475247.96875,257161.625,493405.5,43306.88672,29532.67773,273800.65625,410234.375,236275.46875,1324162.5,289026.53125,13273.0752,22492.04492,306863.46875,546511.875,1321901.625,125935.84375,339480.5625,343815.5625,100916.4375,763507.25,665090.25,7330.49854,27067.05664,93029.52344,1058471.125,45303.38281,2004618.25,60889.33203,13283076.0,45251.3125,323904.3125,33663.95703,55360.36719
