year,Argentina - ARG,Australia - AUS,Austria - AUT,Bangladesh - BGD,Barbados - BRB,Belgium - BEL,Benin - BEN,Bolivia - BOL,Botswana - BWA,Brazil - BRA,Burkina Faso - BFA,Burundi - BDI,Cameroon - CMR,Canada - CAN,Cape Verde - CPV,Central African Republic - CAF,Chad - TCD,Chile - CHL,"China, People's Republic of - CHN",China: Hong Kong SAR - HKG,Colombia - COL,Comoros - COM,Congo - COG,Costa Rica - CRI,Cote d'Ivoire - CIV,Cyprus - CYP,Democratic Republic of the Congo - COD,Denmark - DNK,Dominican Republic - DOM,Ecuador - ECU,Egypt - EGY,El Salvador - SLV,Equatorial Guinea - GNQ,Ethiopia - ETH,Fiji - FJI,Finland - FIN,France - FRA,Gabon - GAB,Gambia - GMB,Germany - DEU,Ghana - GHA,Greece - GRC,Guatemala - GTM,Guinea - GIN,Guinea-Bissau - GNB,Honduras - HND,Iceland - ISL,India - IND,Indonesia - IDN,Iran (Islamic Republic of) - IRN,Ireland - IRL,Israel - ISR,Italy - ITA,Jamaica - JAM,Japan - JPN,Jordan - JOR,Kenya - KEN,Lesotho - LSO,Luxembourg - LUX,Madagascar - MDG,Malawi - MWI,Malaysia - MYS,Mali - MLI,Malta - MLT,Mauritania - MRT,Mauritius - MUS,Mexico - MEX,Morocco - MAR,Mozambique - MOZ,Namibia - NAM,Nepal - NPL,Netherlands - NLD,New Zealand - NZL,Niger - NER,Nigeria - NGA,Norway - NOR,Pakistan - PAK,Panama - PAN,Paraguay - PRY,Peru - PER,Philippines - PHL,Portugal - PRT,Republic of Korea - KOR,Romania - ROU,Rwanda - RWA,Senegal - SEN,Singapore - SGP,South Africa - ZAF,Spain - ESP,Sri Lanka - LKA,Sweden - SWE,Switzerland - CHE,Syrian Arab Republic - SYR,Taiwan - TWN,Thailand - THA,Togo - TGO,Trinidad and Tobago - TTO,Tunisia - TUN,Turkey - TUR,Uganda - UGA,United Kingdom - GBR,United Republic of Tanzania: Mainland - TZA,United States - USA,Uruguay - URY,Venezuela - VEN,Zambia - ZMB,Zimbabwe - ZWE
1960,20.63412,10.41709,7.04633,54.22763,0.23218,9.1065,2.23527,3.33164,0.58937,71.99003,5.32791,2.80868,5.70467,18.23894,0.20073,1.45904,2.98408,7.75458,634.43654,3.07459,15.8784,0.18428,1.05158,1.30904,3.47185,0.57219,15.45592,4.58095,3.29639,4.44065,28.72513,2.67643,0.26233,23.75111,0.39301,4.4293,46.58499,0.45896,0.33313,72.81527,6.87347,8.32759,4.24261,3.44993,0.59967,1.90042,0.17586,445.38129,97.42223,21.40408,2.8444,2.10174,49.88298,1.56903,93.51932,0.94108,8.16055,0.83112,0.31398,5.30613,3.46821,8.42783,4.8902,0.31263,0.98229,0.66111,37.91562,11.95546,7.5919,0.60286,10.03404,11.42115,2.36466,3.53474,42.87169,3.58124,45.53784,1.13171,1.91395,9.92677,26.19932,8.67704,24.17073,18.40341,3.01532,3.10196,1.64608,17.23466,30.56456,9.8631,7.48043,5.27826,4.6122,10.6677,27.38259,1.55459,0.8523,4.16451,27.98498,7.04049,52.38461,10.10929,184.55829,2.51793,7.50216,3.16769,3.78669
1961,20.96898,10.65591,7.08518,55.33641,0.22944,9.15354,2.28613,3.408,0.59873,74.13693,5.35517,2.88724,5.79662,18.60659,0.20724,1.48629,3.03609,7.94674,628.59533,3.16737,16.39936,0.18862,1.07508,1.35998,3.59722,0.57789,15.78508,4.60977,3.40765,4.57162,29.4487,2.76274,0.2668,24.223,0.40701,4.4607,47.12901,0.46357,0.34328,73.42527,7.06632,8.39824,4.3792,3.51161,0.60491,1.96571,0.1789,454.4133,99.59773,22.03297,2.83064,2.17589,50.20654,1.58454,94.36579,0.98354,8.41581,0.84732,0.31685,5.41104,3.55025,8.66272,4.98856,0.31162,0.99499,0.67911,39.15173,12.25658,7.7498,0.61827,10.17551,11.573,2.42518,3.60687,44.13477,3.6098,46.74136,1.16481,1.96356,10.21315,27.00886,8.67175,24.97989,18.56693,3.02934,3.17636,1.70207,17.68326,30.82661,10.13879,7.52003,5.42592,4.76341,11.03038,28.24185,1.59235,0.8728,4.23949,28.79114,7.24377,52.81971,10.4007,187.64327,2.55059,7.79142,3.24849,3.90865
1962,21.30248,10.85312,7.12874,56.42342,0.22859,9.20607,2.34057,3.48671,0.60843,76.3525,5.38686,2.95484,5.89271,18.95693,0.2141,1.51475,3.09012,8.13887,637.01227,3.30444,16.93063,0.19313,1.09955,1.41096,3.73085,0.57519,16.27099,4.64685,3.52279,4.70789,30.14466,2.84863,0.26809,24.71094,0.42151,4.49114,48.0897,0.4689,0.35402,74.06927,7.2656,8.44842,4.51909,3.57539,0.6105,2.0353,0.18205,463.80749,101.56588,22.6845,2.84239,2.268,50.52453,1.60109,95.24885,1.0354,8.68252,0.86461,0.32076,5.52063,3.6473,8.90568,5.09016,0.30962,1.00812,0.69878,40.4149,12.56478,7.91368,0.63415,10.33136,11.73904,2.48111,3.68231,45.43665,3.63892,47.99045,1.19888,2.01446,10.51202,27.84896,8.66081,25.7664,18.68072,3.03465,3.25416,1.74986,18.16484,31.08014,10.41219,7.56162,5.57751,4.91957,11.39251,29.12495,1.63169,0.89926,4.31041,29.54362,7.45441,53.30483,10.70474,190.55152,2.58508,8.08483,3.33026,4.03858
1963,21.63539,11.06075,7.17468,57.79704,0.23058,9.27068,2.39591,3.56793,0.61849,78.63909,5.42307,3.00127,5.99314,19.31338,0.22129,1.54447,3.14625,8.32912,657.43658,3.42012,17.46427,0.19783,1.12502,1.46157,3.88495,0.58148,16.77414,4.68353,3.6409,4.84925,30.83732,2.94029,0.26938,25.21636,0.43608,4.52301,48.80003,0.47476,0.36539,74.72427,7.47164,8.47981,4.66345,3.64098,0.61645,2.10908,0.18548,473.60114,103.57899,23.35568,2.86248,2.36198,50.87741,1.63255,96.22307,1.08086,8.96127,0.88287,0.32411,5.63469,3.74559,9.14773,5.19509,0.30862,1.0217,0.71286,41.70513,12.88115,8.08444,0.65052,10.49962,11.89841,2.53375,3.76083,46.77809,3.66654,49.27723,1.23394,2.06667,10.82119,28.71949,8.72015,26.53783,18.81313,3.11199,3.33554,1.79465,18.65967,31.35123,10.68067,7.60436,5.69859,5.08086,11.7621,30.03101,1.67266,0.91637,4.39882,30.25822,7.67271,53.63791,11.02131,193.3137,2.61856,8.38365,3.41495,4.16573
1964,21.96852,11.27874,7.22266,58.96169,0.23311,9.35447,2.45354,3.65179,0.62884,80.99911,5.46387,3.08145,6.09821,19.68103,0.22878,1.57554,3.20875,8.51628,678.70882,3.5038,18.00571,0.20272,1.15154,1.5106,4.04947,0.58567,17.15144,4.72012,3.76105,4.99549,31.59957,3.03129,0.27067,25.73984,0.45026,4.54824,49.35799,0.48117,0.37745,75.36328,7.68696,8.51062,4.81222,3.70846,0.59345,2.18715,0.18884,484.03704,105.63751,24.05642,2.87654,2.45182,51.27679,1.67212,97.23123,1.12815,9.25174,0.90206,0.32776,5.75335,3.83585,9.39672,5.30349,0.30661,1.03583,0.73383,43.02241,13.20558,8.2574,0.66738,10.67644,12.05865,2.5842,3.84141,48.16306,3.69434,50.60026,1.27014,2.12024,11.13875,29.62052,8.75942,27.29139,18.92708,3.16668,3.44949,1.84124,19.16811,31.66148,10.93973,7.66139,5.79506,5.24743,12.13714,30.95945,1.71517,0.93613,4.49326,30.97045,7.89898,54.004,11.35284,196.01765,2.64989,8.68914,3.50354,4.28359
1965,22.30267,11.50101,7.26974,59.88119,0.23482,9.43546,2.51331,3.73837,0.6385,83.43507,5.50938,3.16308,6.20817,20.04053,0.23639,1.61822,3.28051,8.69981,697.70458,3.59707,18.5593,0.20783,1.17915,1.56034,4.22941,0.58997,17.5449,4.75805,3.88231,5.1464,32.38287,3.12872,0.27197,26.27828,0.46305,4.56343,49.80288,0.48817,0.38991,75.96428,7.91197,8.55052,4.91105,3.77783,0.58712,2.26803,0.19229,494.95031,107.74186,24.78274,2.8886,2.53032,51.66126,1.70904,98.28107,1.17726,9.55354,0.92203,0.33151,5.87557,3.93425,9.64689,5.41547,0.30561,1.05054,0.75312,44.36673,13.5363,8.43439,0.68476,10.86166,12.2226,2.63251,3.92411,49.59594,3.72315,51.96183,1.3076,2.1752,11.46242,30.551,8.76552,27.99455,19.02737,3.24688,3.55178,1.88653,19.69032,32.00427,11.20344,7.73389,5.85018,5.41946,12.51186,31.9103,1.75947,0.9517,4.59116,31.68786,8.13356,54.36308,11.69645,198.48359,2.67926,9.00255,3.59602,4.42333
1966,22.63146,11.71787,7.32091,61.08487,0.23607,9.49508,2.57557,3.82778,0.64783,85.90975,5.5597,3.24584,6.32326,20.41735,0.24405,1.67545,3.35393,8.87974,717.55431,3.62907,19.11227,0.21317,1.20792,1.61366,4.4306,0.59416,17.99887,4.79745,4.00525,5.30213,33.15457,3.24313,0.27575,26.83601,0.4736,4.58056,50.25603,0.49551,0.40279,76.51928,8.14498,8.61384,5.01156,3.84909,0.58161,2.35029,0.19561,506.10963,109.89248,25.53662,2.89663,2.59209,52.0036,1.75008,99.18333,1.22819,9.86814,0.94287,0.3339,6.0014,4.04372,9.89902,5.53118,0.30461,1.06585,0.77169,45.73818,13.87166,8.62229,0.70268,11.05673,12.38448,2.67952,4.00899,51.06853,3.75363,53.3638,1.34625,2.23345,11.79138,31.50305,8.74627,28.70745,19.14078,3.33994,3.65856,1.93402,20.2269,32.37082,11.47486,7.80783,5.90236,5.59714,12.87415,32.8795,1.80546,0.96516,4.70204,32.40892,8.37677,54.65615,12.05213,200.78915,2.70719,9.31969,3.69336,4.56534
1967,22.95437,11.93622,7.37583,62.34575,0.23806,9.54372,2.64016,3.92013,0.65682,88.41239,5.61495,3.32303,6.44385,20.78805,0.25176,1.72371,3.42873,9.05655,736.4865,3.72195,19.67194,0.21902,1.23788,1.6664,4.65066,0.59856,18.55501,4.83875,4.13046,5.46281,33.898,3.3517,0.27954,27.37896,0.48459,4.60544,50.65148,0.50321,0.41608,77.02728,8.38673,8.71664,5.11448,3.92222,0.5847,2.43505,0.19867,517.5723,112.0898,26.3002,2.9128,2.64358,52.337,1.78952,100.212,1.39197,10.19617,0.96455,0.33502,6.13164,4.17296,10.15407,5.65074,0.30461,1.08178,0.78679,47.17086,14.21392,8.81993,0.72115,11.26093,12.5257,2.72,4.09612,52.57246,3.78602,54.80593,1.38601,2.29327,12.12703,32.46945,8.7407,29.38525,19.28481,3.43231,3.76227,1.97721,20.77791,32.76812,11.74677,7.86797,5.96831,5.78063,13.21034,33.86328,1.8532,0.97288,4.81363,33.13644,8.62898,54.97223,12.42255,202.98745,2.73442,9.63975,3.79655,4.71615
1968,23.28094,12.16685,7.41423,63.64357,0.2397,9.57697,2.70718,4.0156,0.66679,90.94203,5.67528,3.39265,6.57021,21.11089,0.25942,1.75296,3.50386,9.23107,756.79971,3.80183,20.22698,0.22513,1.26909,1.71859,4.89144,0.60345,19.14081,4.86725,4.25714,5.62823,34.60064,3.4703,0.28331,27.95971,0.49458,4.62616,51.0355,0.51129,0.42982,77.47828,8.63772,8.74096,5.22073,3.9973,0.5943,2.5231,0.20124,529.34752,114.33424,27.07249,2.92526,2.69599,52.6545,1.82066,101.34049,1.53336,10.5372,0.98683,0.33588,6.26583,4.29471,10.40852,5.7743,0.30361,1.09834,0.80161,48.66793,14.56707,9.0259,0.7402,11.47234,12.65284,2.75075,4.18556,54.1166,3.81898,56.28865,1.42671,2.35469,12.47069,33.45009,8.75227,30.07475,19.72098,3.52864,3.86471,2.0116,21.34408,33.15618,12.02386,7.91225,6.03623,5.97015,13.54854,34.86272,1.90278,0.97585,4.92141,33.88368,8.89056,55.22729,12.79779,205.02436,2.76231,9.96904,3.90266,4.88267
1969,23.62075,12.44607,7.43988,64.97939,0.23916,9.59984,2.77702,4.11437,0.67857,93.49767,5.74084,3.45188,6.70273,21.4154,0.26687,1.78439,3.57949,9.40436,778.72671,3.86301,20.7719,0.23146,1.30147,1.76959,5.14467,0.60854,19.70672,4.89063,4.38445,5.79818,35.27297,3.59663,0.2871,28.4619,0.50557,4.62347,51.47137,0.5184,0.44401,77.86129,8.89924,8.77296,5.33072,4.07442,0.59876,2.61484,0.20292,541.44478,116.62621,27.85943,2.93841,2.76475,52.98283,1.84579,102.54428,1.61211,10.89291,1.00972,0.33751,6.40395,4.4156,10.66146,5.90201,0.30361,1.11559,0.81342,50.2327,14.93265,9.23842,0.75991,11.69123,12.80032,2.78017,4.2778,55.71082,3.85097,57.81374,1.46816,2.41775,12.82364,34.44399,8.73513,30.76328,20.01018,3.63691,3.9775,2.0421,21.92583,33.48214,12.29366,7.96805,6.11498,6.16587,14.06898,35.87941,1.95446,0.97569,5.0241,34.66476,9.16191,55.47435,13.19331,207.03776,2.78743,10.3139,4.01364,5.05354
1970,23.98336,12.72836,7.46591,66.88116,0.23859,9.62491,2.84951,4.21657,0.69296,96.0783,5.80749,3.5135,6.84176,21.71686,0.27428,1.82871,3.6559,9.57757,799.94684,3.95809,21.32981,0.23803,1.33509,1.82038,5.41642,0.61373,20.26701,4.9287,4.51158,5.97246,35.92328,3.73631,0.29091,28.95938,0.52056,4.606,51.91949,0.52953,0.45866,78.16929,8.68182,8.793,5.44769,4.15365,0.60292,2.68821,0.2041,553.87389,118.96612,28.66201,2.96302,2.84953,53.32477,1.86903,103.71029,1.66692,11.25232,1.03304,0.33918,6.54892,4.53128,10.90935,6.03402,0.30361,1.13354,0.82686,51.86833,15.31,9.45338,0.78039,11.91787,12.95876,2.8196,4.37296,57.35727,3.87738,59.38265,1.50982,2.48251,13.18718,35.45139,8.68424,31.44303,20.25254,3.74867,4.09624,2.0741,22.50231,33.79176,12.55458,8.04284,6.16912,6.36802,14.58294,36.9154,2.09727,0.96766,5.127,35.4642,9.44593,55.64539,13.60452,209.46386,2.80912,10.68068,4.13884,5.20623
1971,24.37611,12.98785,7.49773,67.84931,0.23984,9.66069,2.90871,4.31956,0.71574,98.44513,5.92395,3.54986,7.02212,22.04843,0.28289,1.86476,3.74258,9.75295,821.4365,4.00566,21.86169,0.24348,1.37599,1.86504,5.65546,0.62099,20.84508,4.95908,4.63763,6.15069,36.75116,3.83688,0.28491,29.77798,0.53163,4.62276,52.33187,0.53973,0.47243,78.39825,8.91129,8.83358,5.59774,4.19588,0.61385,2.76312,0.20682,566.65148,122.02588,29.4212,2.99791,2.93658,53.70012,1.89573,105.14591,1.75269,11.65732,1.05433,0.34256,6.72567,4.66789,11.18297,6.13843,0.30334,1.16688,0.84011,53.44194,15.70623,9.66556,0.80431,12.18997,13.09725,2.87188,4.50502,58.74541,3.90649,61.03375,1.55239,2.54436,13.55971,36.4851,8.73216,32.09442,20.47345,3.8665,4.23103,2.11291,23.10658,34.16566,12.81241,8.08496,6.22139,6.58894,14.91356,38.00446,2.16533,0.97768,5.22696,36.24576,9.73017,55.8195,14.04448,211.35553,2.81758,11.04596,4.27886,5.38523
1972,24.79198,13.23689,7.52647,68.46185,0.24134,9.69654,2.97151,4.42601,0.73968,100.82867,6.0443,3.57719,7.21027,22.3441,0.29215,1.90072,3.83457,9.92595,842.51504,4.06831,22.38189,0.249,1.41883,1.90891,5.90985,0.62814,21.43134,4.98781,4.76432,6.33305,37.57725,3.93776,0.27489,30.64292,0.54285,4.64437,52.75346,0.55181,0.48779,78.54996,9.16782,8.87071,5.75239,4.22822,0.62889,2.84161,0.20972,579.87108,125.14533,30.19769,3.03913,3.03386,54.07403,1.92487,106.61982,1.82532,12.08299,1.0761,0.3468,6.90938,4.81407,11.46112,6.2491,0.30312,1.20146,0.85298,55.0812,16.09939,9.88243,0.82981,12.472,13.23143,2.93058,4.64056,60.19151,3.93453,62.75128,1.59531,2.60636,13.94196,37.54563,8.82064,32.76659,20.67498,3.9889,4.37099,2.15264,23.73625,34.55312,13.06366,8.11786,6.26987,6.81794,15.2205,39.10957,2.22505,0.98555,5.32667,37.05417,10.01212,55.9647,14.50484,213.25035,2.82073,11.42802,4.42608,5.57315
1973,25.22222,13.47218,7.55064,68.93336,0.24295,9.73098,3.03799,4.5355,0.7651,103.2424,6.16913,3.6022,7.40776,22.61467,0.30092,1.93741,3.92934,10.09548,862.74026,4.1475,22.89814,0.255,1.46323,1.95318,6.18,0.63526,22.03267,5.0145,4.8915,6.51979,38.40929,4.03794,0.26238,31.50321,0.55415,4.66851,53.16833,0.56544,0.50427,78.63576,9.43567,8.91217,5.9102,4.25235,0.6477,2.92412,0.21267,593.52663,128.31564,31.00619,3.08521,3.13703,54.43815,1.95515,108.08919,1.88768,12.52962,1.09885,0.35141,7.10008,4.96918,11.74298,6.36476,0.30324,1.23724,0.86578,56.77163,16.4933,10.10943,0.85597,12.76355,13.36055,2.99013,4.77987,61.7203,3.96102,64.5519,1.63862,2.66928,14.33369,38.6337,8.93902,33.44295,20.86394,4.11645,4.51277,2.19197,24.38429,34.9491,13.31114,8.14422,6.31123,7.05436,15.50512,40.21938,2.27842,0.99235,5.43002,37.88487,10.29644,56.08146,14.98294,215.16462,2.82137,11.82768,4.57956,5.76819
1974,25.65415,13.69028,7.56835,69.5675,0.24443,9.76187,3.10818,4.64744,0.79243,105.70341,6.29924,3.63428,7.61656,22.87666,0.30766,1.97598,4.0233,10.26003,881.62693,4.24342,23.42164,0.26203,1.50868,1.99943,6.46616,0.5205,22.6589,5.03875,5.019,6.71128,39.25809,4.13613,0.24957,32.28968,0.56543,4.69167,53.55275,0.5801,0.52119,78.67242,9.6922,8.96852,6.06925,4.27099,0.66966,3.01105,0.21548,607.60657,131.52623,31.86619,3.13403,3.23965,54.78137,1.98468,109.49862,1.94473,12.99727,1.12326,0.35564,7.29771,5.13209,12.02704,6.48357,0.30408,1.27415,0.87887,58.49212,16.89364,10.35394,0.88154,13.06404,13.48375,3.04276,4.92334,63.36376,3.9854,66.45694,1.6824,2.73425,14.73452,39.74934,9.0709,34.09993,21.05149,4.24986,4.65192,2.22894,25.04069,35.3464,13.55917,8.16814,6.34082,7.29725,15.78482,41.31938,2.32897,0.99965,5.5424,38.73037,10.58976,56.17069,15.47488,217.11358,2.82333,12.24548,4.73794,5.9677
1975,26.07873,13.8897,7.5785,70.58217,0.24565,9.78768,3.18213,4.76134,0.82194,108.22408,6.43527,3.6804,7.83793,23.14227,0.31135,2.01736,4.11409,10.41888,898.89125,4.35521,23.9606,0.27047,1.55479,2.04881,6.76831,0.5022,23.31678,5.06023,5.14674,6.90774,40.13219,4.23136,0.23824,32.95896,0.57663,4.71143,53.89096,0.59542,0.53811,78.67356,9.92266,9.04654,6.22822,4.28686,0.69411,3.10265,0.21803,622.09668,134.76889,32.79317,3.18376,3.33698,55.09552,2.01216,110.80809,2.00054,13.48612,1.1498,0.35896,7.5021,5.30186,12.31274,6.60426,0.3059,1.31213,0.89249,60.2246,17.30499,10.62027,0.90565,13.37307,13.60042,3.08311,5.0712,65.14106,4.00731,68.48253,1.72667,2.80213,15.14389,40.89284,9.20334,34.72151,21.24511,4.38962,4.78554,2.26244,25.69862,35.73859,13.81065,8.19257,6.35595,7.54614,16.07513,42.39894,2.37965,1.00862,5.66752,39.58582,10.89714,56.23425,15.97799,219.10836,2.82939,12.68102,4.90025,6.17026
1976,26.49272,14.06799,7.58056,72.05392,0.24652,9.8084,3.25992,4.87728,0.85377,110.80482,6.5775,3.74245,8.07288,23.41609,0.3114,2.06147,4.20107,10.5716,914.23651,4.48572,24.51731,0.28046,1.60141,2.10176,7.08626,0.4979,24.01146,5.07902,5.27459,7.10912,41.03341,4.32338,0.22853,33.48629,0.58756,4.72684,54.17742,0.61129,0.55491,78.64882,10.11904,9.14999,6.3864,4.30011,0.72122,3.19923,0.22026,636.99259,138.03415,33.78887,3.23391,3.42807,55.37723,2.03677,111.99634,2.0552,13.99598,1.17855,0.36124,7.71398,5.48107,12.60029,6.72578,0.30879,1.35117,0.90682,61.96936,17.72662,10.90888,0.92822,13.69054,13.71071,3.10901,5.22385,67.0675,4.02659,70.63213,1.77146,2.87306,15.56181,42.06447,9.33395,35.29934,21.4472,4.53606,4.9122,2.29167,26.35394,36.12448,14.0667,8.21893,6.35501,7.80015,16.40141,43.4532,2.43012,1.0194,5.80671,40.44673,11.22125,56.27304,16.49144,221.16138,2.8406,13.13585,5.06601,6.3742
1977,26.89918,14.2279,7.57567,73.91572,0.24713,9.82468,3.34162,4.99517,0.88772,113.44211,6.72602,3.81912,8.32063,23.6952,0.30842,2.10823,4.28574,10.71975,927.91348,4.63322,25.08951,0.29182,1.64867,2.15807,7.41947,0.4975,24.74039,5.09513,5.40268,7.31516,41.96173,4.41224,0.22045,33.90362,0.5983,4.73902,54.42195,0.62785,0.57189,78.6004,10.29071,9.27436,6.54442,4.31232,0.75066,3.30074,0.22224,652.27931,141.32019,34.85352,3.28408,3.51414,55.62779,2.05911,113.07115,2.10854,14.52739,1.20929,0.36267,7.93313,5.6702,12.8919,6.84854,0.31262,1.39126,0.92172,63.72336,18.15817,11.21483,0.94971,14.01655,13.81486,3.12286,5.38114,69.12716,4.04344,72.90432,1.81667,2.94706,15.98754,43.26538,9.46358,35.84088,21.65298,4.689,5.03364,2.31785,27.0096,36.502,14.32564,8.2463,6.34098,8.05999,16.7309,44.48373,2.48029,1.03169,5.95846,41.3163,11.56173,56.29063,17.01658,223.27486,2.85621,13.60796,5.23552,6.58133
1978,27.303,14.37956,7.56645,76.06634,0.24759,9.83649,3.42727,5.11427,0.92323,116.13851,6.88111,3.91012,8.57842,23.97564,0.30408,2.15855,4.37056,10.86715,940.44839,4.78647,25.67536,0.30407,1.69692,2.21746,7.76711,0.4996,25.49338,5.10814,5.53153,7.52555,42.92156,4.49754,0.21542,34.29403,0.60939,4.75,54.64292,0.64516,0.58957,78.52658,10.46138,9.40803,6.70396,4.32947,0.78072,3.40654,0.2241,667.91744,144.63546,35.99864,3.33264,3.59532,55.84935,2.08094,114.05765,2.16416,15.08192,1.24172,0.36344,8.15721,5.86393,13.19137,6.97444,0.31713,1.43241,0.93666,65.46147,18.60485,11.53002,0.97054,14.35102,13.91262,3.12944,5.54218,71.26962,4.05841,75.30346,1.86214,3.02486,16.4188,44.49752,9.58617,36.36481,21.85428,4.84775,5.15405,2.34428,27.67435,36.86266,14.58417,8.27258,6.32134,8.32859,17.04227,45.49442,2.53372,1.0456,6.12002,42.2062,11.91705,56.29503,17.55545,225.436,2.875,14.08896,5.40953,6.79781
1979,27.71181,14.53684,7.55655,78.34274,0.2481,9.8439,3.51692,5.23362,0.95958,118.89587,7.04305,4.01419,8.84236,24.25064,0.30073,2.21349,4.45907,11.01891,952.6999,4.93018,26.2714,0.31658,1.74668,2.27936,8.12803,0.5032,26.25584,5.11751,5.66183,7.73989,43.91753,4.57892,0.21512,34.77364,0.62158,4.7628,54.8663,0.66339,0.60868,78.42246,10.66434,9.53467,6.86741,4.35912,0.80922,3.51574,0.22602,683.85731,147.99342,37.23731,3.3777,3.67229,56.04609,2.10482,114.99609,2.22648,15.66159,1.27542,0.36385,8.38312,6.05505,13.50363,7.10625,0.32192,1.4746,0.95093,67.15255,19.0732,11.84338,0.99136,14.69393,14.00371,3.13583,5.70572,73.42487,4.07226,77.83293,1.90764,3.10726,16.85262,45.76324,9.69517,36.89819,22.0397,5.0113,5.27938,2.37546,28.36079,37.19623,14.83762,8.2946,6.30633,8.60992,17.37278,46.49228,2.59491,1.06114,6.28729,43.13261,12.28432,56.29641,18.1111,227.62423,2.89498,14.56768,5.58917,7.032
1980,28.13104,14.70992,7.5488,80.62442,0.2488,9.8473,3.61058,5.35265,0.99621,121.71186,7.21209,4.13,9.10973,24.51628,0.30005,2.27363,4.55409,11.17882,965.36557,5.05355,26.87491,0.32886,1.79828,2.34334,8.50098,0.5086,27.01869,5.12303,5.79407,7.95781,44.9525,4.65626,0.22058,35.42628,0.6353,4.77949,55.11103,0.68264,0.62979,78.28858,10.92271,9.6425,7.03648,4.40683,0.83461,3.62764,0.22816,700.05859,151.40075,38.57654,3.4178,3.7458,56.22117,2.13239,115.91469,2.29869,16.26756,1.30998,0.36416,8.60896,6.2399,13.83259,7.2456,0.32671,1.51782,0.96402,68.77641,19.56692,12.1455,1.01282,15.04533,14.08827,3.14718,5.87103,75.54339,4.08562,80.49266,1.95303,3.19477,17.28683,47.06392,9.78592,37.45953,22.20139,5.17893,5.41407,2.41456,29.07719,37.49532,15.08277,8.31047,6.30335,8.90654,17.70454,47.48264,2.66692,1.0782,6.45709,44.10522,12.66213,56.30301,18.68579,229.825,2.91468,15.03627,5.77516,7.28946
1981,28.56156,14.90161,7.54436,82.88362,0.24972,9.84632,3.70868,5.47102,1.03289,124.58843,7.38847,4.2573,9.37911,24.76985,0.30274,2.33976,4.65612,11.34844,978.47361,5.15192,27.48568,0.34078,1.85189,2.40938,8.88589,0.515,27.78104,5.12454,5.92843,8.17895,46.0253,4.72947,0.23268,36.28255,0.65101,4.80093,55.38276,0.70292,0.65282,78.12445,11.24601,9.72822,7.21194,4.47719,0.85614,3.74193,0.23054,716.49331,154.85919,40.01213,3.45259,3.8164,56.37612,2.1646,116.82396,2.38323,16.89996,1.3454,0.3644,8.83387,6.40911,14.17874,7.39473,0.33141,1.56214,0.97585,70.31839,20.08821,12.44164,1.03464,15.40546,14.16621,3.16541,6.03823,77.60417,4.0987,83.28014,1.99826,3.28768,17.72002,48.39911,9.85596,38.0546,22.33374,5.34313,5.5594,2.46327,29.82892,37.7575,15.31782,8.31927,6.31553,9.21969,18.02998,48.46029,2.75115,1.09707,6.62815,45.13001,13.04901,56.31753,19.28118,232.03509,2.9339,15.49055,5.96751,7.57145
