year,Algeria - DZA,Argentina - ARG,Australia - AUS,Austria - AUT,Bangladesh - BGD,Barbados - BRB,Belgium - BEL,Benin - BEN,Bolivia (Plurinational State of) - BOL,Botswana - BWA,Brazil - BRA,Burkina Faso - BFA,Burundi - BDI,Cameroon - CMR,Canada - CAN,Central African Republic - CAF,Chile - CHL,China - CHN,"China, Hong Kong SAR - HKG",Colombia - COL,Congo - COG,Costa Rica - CRI,Cote d'Ivoire - CIV,Cyprus - CYP,D.R. of the Congo - COD,Denmark - DNK,Dominican Republic - DOM,Ecuador - ECU,Egypt - EGY,El Salvador - SLV,Ethiopia - ETH,Fiji - FJI,Finland - FIN,France - FRA,Gabon - GAB,Gambia - GMB,Germany - DEU,Ghana - GHA,Greece - GRC,Guatemala - GTM,Haiti - HTI,Honduras - HND,Iceland - ISL,India - IND,Indonesia - IDN,Iran (Islamic Republic of) - IRN,Ireland - IRL,Israel - ISR,Italy - ITA,Jamaica - JAM,Japan - JPN,Jordan - JOR,Kenya - KEN,Lesotho - LSO,Luxembourg - LUX,Madagascar - MDG,Malawi - MWI,Malaysia - MYS,Mali - MLI,Malta - MLT,Mauritania - MRT,Mauritius - MUS,Mexico - MEX,Morocco - MAR,Mozambique - MOZ,Namibia - NAM,Nepal - NPL,Netherlands - NLD,New Zealand - NZL,Nicaragua - NIC,Niger - NER,Nigeria - NGA,Norway - NOR,Pakistan - PAK,Panama - PAN,Paraguay - PRY,Peru - PER,Philippines - PHL,Portugal - PRT,Republic of Korea - KOR,Romania - ROU,Rwanda - RWA,Senegal - SEN,Singapore - SGP,South Africa - ZAF,Spain - ESP,Sri Lanka - LKA,Sweden - SWE,Switzerland - CHE,Syrian Arab Republic - SYR,Taiwan - TWN,Thailand - THA,Togo - TGO,Trinidad and Tobago - TTO,Tunisia - TUN,Turkey - TUR,U.R. of Tanzania: Mainland - TZA,Uganda - UGA,United Kingdom - GBR,United States - USA,Uruguay - URY,Venezuela (Bolivarian Republic of) - VEN,Zambia - ZMB,Zimbabwe - ZWE
1970-01-01,34012.46397766745,7350.124385687589,87251.06765134839,38519.56826412785,1082.9638052130697,15915.787696646763,75458.06738453808,2085.865828948972,5337.671124261932,2257.76570328493,7618.6474883392975,576.1253873192094,1606.1133248028068,3194.1113346046986,69873.51905271773,4343.399246208474,15393.571732739221,3391.560261195017,20902.858987342956,25479.747151603126,3735.3367508770543,10640.23433989988,1681.4319533232042,62267.102405323836,3835.7432025258463,77502.32776090238,8098.344174748651,15298.087274540248,354.17742057717413,793.5167857717989,505.9691495381132,5370.768736931192,73095.5855953322,78525.7626111437,11361.305627973796,3322.326984776383,82274.34936465035,16644.645638283808,50841.48109942194,4742.279922153825,4374.832430451454,4283.092607325961,92057.47510712923,3860.9814713596174,2952.7627756254788,20831.742002294603,25050.921101174834,51757.731633134295,53539.96542795883,21658.84234571416,40194.235256668326,4225.135690505211,3990.03494889657,1557.0077696230705,124397.67701476149,1934.9973598396061,680.5814735388726,14584.190065818342,278.31215402141225,11280.55282312156,12696.88364513028,5314.233430607872,24236.822115540068,2029.0378562516921,648.997551454292,10264.914049875286,501.4412315570892,90700.90524162428,45755.92850183456,12528.330345088516,8995.853751703748,13491.260490130568,78150.75102036605,2330.9416625417125,8348.87226968607,3939.314640305961,4744.7051497407765,6975.932011183012,23387.399379749266,9726.738463770964,5083.838065068266,182.26439444056336,6551.452046151443,16145.551714582418,19050.62521930445,35497.00182231901,4067.340021496523,79084.7632675499,140938.14767450103,8405.903553138229,9473.99792867613,5213.514902966382,3765.3857287498076,13820.279733051431,4354.305443540623,18498.49344696885,2972.581203892939,1390.34472731006,62928.1934307735,102164.39629970866,16438.546918758784,25387.363791332926,5080.681828174806,2591.5117768116143
1971-01-01,34166.360587671676,7689.22289545965,89149.22835514684,41059.09882866203,1076.5149290572388,16556.433487704297,78678.4456880469,2157.4919658524136,5392.8973524523435,2941.26530010921,8091.595686711067,658.1776514343096,1611.1604631852379,3264.9409734751925,71658.99792206215,4384.098236882226,16445.64539487004,3568.37655500872,21808.987791672065,26162.889054616484,3872.254747033822,11063.179725823371,1794.945062921957,64488.15396289658,3987.7413202116104,81110.81557317745,7868.925740348936,15601.715380658059,357.49303050302296,813.4687534896669,513.4960115393217,5815.014684945969,77423.38741904964,81947.71865880389,11798.086262493487,3467.5052727299703,84684.24502778205,16805.293603963073,54370.690756880365,4872.80880275081,4432.414143762001,4347.091698837042,97552.37281373136,3918.089995341136,2953.911140042204,21675.130716087115,26329.17965597496,54368.590561444405,56484.06663683491,22348.105493898995,44077.827618778654,4338.686292772783,4201.630723595601,1561.4000133685047,127329.3383794627,1935.764402694644,745.399105262974,15211.782808085709,289.0903079416431,12046.45728103393,13110.947041548685,5286.92377185272,24830.93795802513,2106.911509844638,695.9353042441476,10948.710909768934,528.7455772462586,93499.55186868932,47048.91578091571,12894.288593597172,8688.58115981542,14807.592487025016,81745.00111259942,2399.5625742525494,9227.861591968616,4071.0639578066407,4783.332598253573,6632.784498777805,25189.77880107315,10124.617321933889,5434.9950075891775,187.8521442997762,6399.071379548677,18420.056909453175,19995.47154101974,37307.2377163809,4212.664805616583,82392.39966980381,146492.36798496975,8429.72946679558,10555.252755142903,5618.5591211327965,3794.913148024489,15003.18617308455,4517.348210085593,19283.747173444655,3247.8326045980825,1423.7279754101075,62835.37318678406,104355.0074928069,17167.90084097363,26552.477259173276,5173.977631022378,2541.172680730008
1972-01-01,34501.74391714243,7957.247139567216,91235.70286128139,43729.44811430822,1044.98190675806,17169.645987956235,81882.82626176048,2287.2863575350075,5447.41549254227,3741.885870174204,8660.160157408543,695.0501895233413,1569.6432245429264,3277.582179226314,73347.37543535545,4411.656550557024,17138.703703227162,3669.315989096289,22753.328769937678,26024.935130687933,4000.785881326421,11467.05284976512,1871.8927520198931,66771.3362542556,4179.641188402472,85202.85781355387,8731.500569923955,15969.395625145135,360.3729541084495,857.4937030463237,523.918285636143,6278.723595803997,81934.24152020179,84858.7746384767,12403.4887329084,3407.8206416896905,84157.49051561778,16078.957409023178,59480.53433500705,4976.769688345684,4532.490660011552,4362.375920570255,101677.32676881233,3874.0662039230815,2984.2275543785613,22206.883775744594,27626.811821670777,57208.487528041216,58483.70587883711,22945.293524882436,47586.11372133557,4511.431213955099,4405.35570853053,1573.7932846496249,130376.57643152915,1902.348704072988,827.6794996820139,15283.660603674742,311.89383449986565,12858.994817315313,14002.907071956373,5298.917601221551,25759.614980765295,2149.2163103148964,742.5001347262245,11527.915519579197,551.7614911575131,93604.5657372742,48568.963533976,13070.894378354,8473.108983957769,16207.348367212466,84898.63297510629,2440.138708771354,10323.361530318523,4237.6828786673805,4777.495280889886,5891.708890601464,27148.109101475897,10543.666191505457,5827.016509744333,199.35729774611045,6276.8319863249035,20710.364945263995,20921.695665074618,39411.50480925094,4389.1794415896775,85781.9870078063,152083.03872737905,8587.518971113981,11797.158617377425,5958.755664533112,3859.292418196533,15719.260347655185,4718.5947462626655,20311.66496721359,3451.73029477057,1451.4857932292282,59776.64984900098,106932.80429828505,17378.29571053791,27965.598237151644,5273.649685250732,2495.6640633330344
1973-01-01,34946.24383148762,8161.214088029451,93484.62684880367,46426.08548763551,1036.9913160637298,17692.629603759633,85981.58492941037,2366.2074796562747,5447.856449920946,4523.170490742841,9367.034633467834,741.329565030791,1555.2681099079477,3311.4061645513752,75214.42810413342,4475.829041058858,17628.87798686302,3862.39066784788,23787.669934994206,25579.05720671578,4090.392315220273,11848.822799990365,1981.340212984032,69060.87158344973,4326.650984606446,89621.9463837546,9049.506370815532,16420.905369560547,371.41102958761405,878.9140713288639,527.9371925732542,6755.5951449311815,86691.40373687615,87988.53377217682,13125.404000764545,3375.956501314462,82683.59320636868,15674.846311540165,65233.30899407996,5092.877428217243,4685.362080357824,4442.217049200081,107415.74435305008,3778.2050098702503,3034.344561192444,22587.36549854692,29171.488417170378,59811.71870739266,60511.24899456212,23483.616998750364,51331.341924922715,4752.601794311814,4665.430959446454,1631.2577157857102,133977.52114250674,1868.4426426281955,1001.0537203943151,15235.419507190685,330.4877264023798,13708.269370974733,15036.28283779463,5511.941863923407,26724.332034787894,2177.510110409597,786.8737814685638,12031.219360728288,583.33994009472,93534.76857062915,50224.51762204503,13550.655668759491,8401.565391906533,17813.64143916726,88198.6621648848,2470.4563482737067,11257.97793552793,4514.108904015197,4932.957605256487,5213.5514410087835,29154.8170836848,11172.412909178338,6257.098893961325,208.1593885871898,6137.680933492106,22860.98387176329,21771.923256370912,42135.10407397257,4625.657733838031,88799.54427340504,156901.97810643187,8652.681785427114,13036.079136370494,6287.879425014931,3918.3155028339224,16120.081317590962,4889.368178584719,21352.822119229502,3603.254387018267,1465.9773497931815,56554.77109216435,109824.8262815597,17912.331527183316,29456.082914355375,5295.698886725017,2468.3809345442437
1974-01-01,35918.84030150427,8399.744993598773,94438.13269124336,49039.3838288342,1093.6775349951172,18375.36722684288,90301.15101846514,2457.4670487961707,5481.754989429292,4919.2109434245895,10179.514397036935,797.2734710120346,1574.1872090991164,3386.3027381832676,77686.52337082419,4442.7862423014485,18178.260452450995,4101.525418616442,24560.956942044097,25289.83667359351,4188.316276670431,12266.468053660172,2042.3516314384972,85425.34972382325,4563.868310246379,93359.16261869924,9640.159561446528,16684.211053344858,385.21395619828405,911.8434615524931,529.1022210662937,7049.60928518765,91649.38779840466,91333.1415020531,16261.01136367217,3307.813130448508,81614.03816384952,15818.45207262124,68277.45154185714,5194.279460760409,4909.7831128052985,4566.762316645578,114723.6846797688,3683.828715580387,3123.625111703329,23417.647558296107,30084.122468199337,61795.5756546572,62921.789582747806,23700.55444378222,54989.46255931524,5092.412030067465,4844.759068854288,1661.3568336322066,136488.92805939252,1847.504860996722,1148.4329580683498,15634.522861142486,342.99170323979627,14652.086275848767,16216.579066536106,5717.2714281953195,27940.06678374057,2189.6751618346466,833.3949942351164,12604.493223421097,614.3340008641593,93939.29579622779,52874.373557159895,14285.252915303252,8335.42532600989,18872.744856659054,92111.82437594415,2517.6826204105205,11916.88415288743,4839.975949262468,5229.497810988906,4796.907641662637,30731.082635737377,12004.603204139563,6880.946564657739,219.21739314432466,6038.995238902507,25005.111303027297,22653.488702187227,44752.44023333469,4869.40737568356,91902.2896835417,161624.59844672892,8955.22654467961,14342.093932732956,6581.566319754494,4005.0341389073005,17236.573663839084,5126.214255285009,23358.464022795975,3733.99175591152,1473.6798202761552,54279.708648991465,112087.14367929474,18536.47058836548,30748.92788497736,5300.594494471747,2467.9013442872674
1975-01-01,37278.65999201455,8602.198784795786,95260.24214406902,51359.674209044126,1113.8672025443445,19019.986281453886,93893.38767524535,2527.5803204049416,5548.121146343668,5132.709911243602,11017.089254371576,835.4886098149823,1561.9017997915362,3444.322902169277,80355.79733352299,4376.749225247362,17814.183149619814,4312.267537186075,25273.271512762673,25010.661524812254,4291.150877267264,12600.52729118637,2121.859886710957,87826.7186877738,4690.67854225503,96118.56569846025,10250.842436745295,17157.044768308177,404.7825378642669,973.9222363121322,533.9427608666161,7437.365163901733,95882.9011142572,94339.61372032131,20001.608742602726,3286.267845601403,82409.439814749,15731.937790370586,70517.68842872017,5320.684965816087,5124.421087854791,4703.97560719438,120129.98621428899,3587.0937380668283,3228.832236891957,25426.063157421326,30791.471573478826,63542.73457772143,65344.158911768194,24024.43061963022,58941.366568363104,5426.314161704776,4892.974185813147,1733.2125755451343,138236.50032275563,1819.6797961736104,1358.1784813186946,16139.799990330686,364.7371928293379,15787.213600316887,17142.176452335716,6129.065247563357,29277.77313540695,2424.2083504624934,873.8247258850403,13154.222833442873,672.4562736035798,95654.34587337213,54550.63191920673,14757.13232140077,8167.1380457849,20436.461087111373,96945.11625533835,2552.3891497502946,12600.908477581717,5090.641414069943,5450.188204906351,4814.989685179935,31771.5124090176,12742.534617124147,7636.027840253807,237.61849886230883,5943.615159961387,27287.25968825355,23610.57093960049,47309.19513861078,4996.5112829409445,95243.54851695793,165302.42897889783,9518.89313341775,15997.320130203629,6828.805596150215,4176.329362387708,18767.274755152648,5448.095587651677,25403.173510737437,3855.8550603834547,1473.6515365668497,53652.552601866075,113522.8956675987,18853.13266515934,32631.147414206247,5314.301782084902,2448.454195299001
1976-01-01,38677.221659084054,8739.80191783026,96643.35154000892,53558.668626596685,1137.4915309862488,20124.5327324574,96341.88838602451,2532.5023931575993,5598.113111391787,5197.90993538866,11674.009926028686,866.4561165920762,1567.9622814182057,3510.5615674097903,82829.09617836944,4280.2243593435005,17868.182513086045,4474.784430497568,25914.11033204541,24494.76723387933,4367.556882967539,13097.054533440813,2241.072575570268,88357.28026461137,4720.817401452705,98842.30153621135,10288.604050925269,17664.984846865944,453.7218281179411,1029.312714273001,533.4393244209026,7739.925591793647,99753.80256406411,98002.32098762336,25358.239367850416,3403.764252292468,85070.9135834826,15379.466725952567,73272.90288460159,5588.761569749064,5374.630466031684,4808.51475739701,124756.1109509694,3537.1754658120453,3327.351970729911,27739.693835538612,32426.183690375616,64295.520414673665,68613.52621619709,23807.23740065633,63666.38376235454,5915.052741495068,4762.71397249044,1873.3201374991515,141151.99164806318,1772.4546642680748,1389.5752923101365,16906.442359337056,380.74473187218723,17270.86303039434,18675.288629167437,6459.602547615359,29213.204573513784,2704.2819141424593,910.2214047030374,13613.200057588088,728.6813077787402,97388.13436563619,55433.01461765378,15202.146709018258,7998.097001969041,22777.063986596542,101945.55056207674,2629.1731159683327,13185.532286910091,5510.920488050284,5524.720757654162,5058.7771019307465,32728.811337800616,12941.635995285631,8297.555111534368,252.04393119603023,5829.309859278859,29281.23711149908,24337.88175263213,50535.4882653221,4929.33109344469,97550.0757060865,166821.58891434845,9759.147710638383,17434.433469238294,7030.092297645926,4281.823619311701,20338.87148487914,5801.527986885978,27973.624970878638,3978.825228297053,1464.663877428988,54344.06969929068,115362.3228497666,19847.3178736364,35211.979694092515,5168.449443194103,2391.6729764324687
1977-01-01,40615.23696540685,9091.793967443118,98316.96156010964,55893.34555827114,1177.1726289926178,20858.78922804766,97462.1196378089,2525.0489560175674,5672.313270883845,5199.204238111612,12078.184481669408,893.8764687991048,1611.593583025572,3659.916691600444,85339.319357003,4198.209738965126,18285.788351114676,4629.01910646076,26952.32508747531,23872.299797194824,4346.350756429194,13699.466156548175,2475.0295390832075,91243.04334170854,4982.342407748237,100582.86835803883,10730.230726999538,18272.662531129277,492.5619813686919,1112.4808999317845,534.6595345182013,7961.728333205889,103336.85657388814,103023.09063819142,28709.431330452273,3558.8959718954434,88725.96288477117,15512.007378322753,77148.16420957458,5873.8556028098965,5660.863460501124,4966.951260317792,129175.59049461006,3499.9329929308,3462.8776709784515,27395.47645902823,35190.68961686436,64734.67257593204,72937.97738458328,23289.585461889987,70089.00507674829,6687.414940741859,4619.700609984773,2112.7447692314267,147418.4654864779,1732.1002758023592,1302.5141766205495,17841.476179392652,405.9980021932233,18787.051627133398,19743.395632254775,6739.818643475151,27592.222863776333,3020.017559122825,943.3110059993762,14074.701769577405,787.4233265948066,99159.68331200712,57769.3581888454,15994.08343365191,7884.338566963987,25519.593373689393,107096.47827946782,2684.7166550337565,13211.080758923714,6019.491741909629,5534.648131101607,5314.562083715454,33884.95842930629,12980.301107214333,9250.480019690422,263.8757384630062,5713.319037278487,30875.980107672265,24832.390597710888,55753.74971019397,4739.769630703623,99245.83625985446,168552.5438501443,9214.268525400374,18864.21609543303,7265.207910191401,4598.544785433105,21856.370349601428,6126.250324115093,28903.489969433664,4123.846513418877,1453.7540344074455,55589.5401352885,117775.89313457257,21554.467034954665,38833.50720429458,5092.563846465318,2314.8803926516357
1978-01-01,42912.10351786898,9306.369756314307,100431.86201300673,57670.67775083089,1235.5050881555624,21849.406719243972,98261.30569308314,2499.024728336594,5724.153990578751,5229.138165161502,12447.920843878275,921.9329230807424,1662.3211103499993,3927.4234260937333,87600.90331585803,4071.768512805946,18332.9248076839,4918.349860460872,27999.409977666735,23373.179180445793,4370.114451104492,14233.320849592,2751.0963245227726,94885.61161429144,4973.6664334598145,101537.51377285119,10855.581849243357,18921.79775855859,531.5650878854105,1185.6824500048006,533.3568677803606,8206.554121648454,105890.89491266962,108179.4342634335,28623.09926767542,3638.237014142902,92669.04274930255,15313.440162145202,81701.05018485997,6164.090291424488,5940.8627460876805,5196.357545664593,133410.67992973456,3426.697250605643,3624.6426654215456,25813.293459364995,39239.36123264771,65237.70405101149,77501.99097211647,22777.151365183745,78069.6461593961,7351.24704918758,4568.843143877948,2242.6461471172192,154694.24205770026,1683.4532815534171,1330.9111898069991,18698.325063273278,434.5516456779011,20045.541497697122,19251.822170382347,7051.709973671682,26376.336619894526,3122.35085011519,969.6344384747352,14494.502728273657,853.3602182189742,100557.3667447079,57982.234130169934,15883.691817642484,7846.81326349119,27775.139022065752,110362.54863355508,2711.0661628199246,13406.001938457057,6649.5115676611085,5505.850657531629,5596.270186593958,35073.43390346758,13531.92209798458,10303.38700057396,271.29064180162334,5591.079654472353,32887.892098974764,25023.29445872383,62448.93413126576,4429.422904644312,100162.51754473076,170570.3538407539,7985.964227981371,20453.849257892376,7438.673230267579,5051.441483050058,24055.211527865576,6430.243420295964,29187.449060408955,4229.063835829295,1433.409815705915,57239.40913476488,120783.86933167391,24021.599378487812,41999.86275409203,5081.6059534775395,2220.84645468561
1979-01-01,44558.39732429779,9629.968769652518,103003.50378130855,59969.252944781,1299.8313043518078,22766.64094732068,99581.21274434701,2557.2985705194606,5747.021002737066,5416.941924291247,12944.45468899305,1036.3409551635307,1715.6353915097227,4061.5765345014865,90254.93805668976,3986.8455544996045,18759.00248621109,5225.574714575642,29423.309939001818,23120.52079668319,4468.664711824774,14904.922502561827,2920.3527538122316,99653.99567766296,5059.38864432929,102479.9451306746,11773.361632565482,19341.59388235361,601.1921378568394,1216.7236546064744,536.946515943943,8599.753113512232,109003.89460414201,113374.73135425644,28935.053019203206,3723.0388423250315,96945.72274792154,14995.83330017064,86999.6490553657,6382.024817956853,6308.62629744246,5359.962814587566,138187.39240246703,3337.0205033634825,3792.047722279703,23407.893509643345,43844.46051098069,67044.7104752408,82401.67463864006,22237.044961165804,86450.50547733791,8112.470709595496,4521.170416645989,2481.007810862734,162434.82135966085,1688.2980893106017,1323.4114083759841,19837.681837434106,455.6454374015835,21553.351412120384,19099.976043236635,7283.361201766924,26031.903034995048,3208.552888305965,998.748135509393,14858.739009782392,903.0963930277921,101878.11602766531,58870.40466182311,15197.591012808822,7895.439530059912,29395.105859518957,110412.37556679962,2729.8430889024144,13579.82458030947,7412.203224727759,5557.851201790084,5955.481354648507,36321.36690065136,14292.762397159366,11319.254075357023,285.5376629644778,5498.968021347783,34923.67731850569,25304.700560456415,69568.03081086618,4385.38908960676,101321.64259458701,172958.0803939611,6774.199911833141,22264.27224164885,7483.974905345173,5490.724777367506,25978.60218361656,6746.126699390541,29657.99958184903,4349.215800183153,1401.0124324370224,59134.20232828409,123930.94273292401,27760.81139870732,43601.947828321616,5112.020554679615,2135.0334589532745
1980-01-01,45931.16998449407,9943.145971426982,105279.98948479975,62552.4491468316,1383.1731185348738,23733.30409870084,101529.43004834838,2620.4782408098645,5638.942674735458,5790.1604742428735,13706.106986635932,1122.2290298148075,1753.5408092512853,4241.146343328454,93010.59111305185,3822.0247945591805,19528.139872784333,5430.531906485326,31359.595815510453,23248.733220854658,4795.9929808277475,15234.381047390832,3001.1615206039596,104044.12848997249,5339.671364610401,102486.10933567789,12340.60199671705,19657.568211580005,689.7185573635015,1202.2611815512248,542.7417708050194,9082.479944243492,112561.35601305115,116172.6360475844,29073.267883965647,3812.305170535594,100358.80030300283,14575.86631236503,90480.3034735009,6502.554066344027,6645.842103148353,5508.025543331542,144578.73860410406,3221.8053325497312,4004.974567629505,21583.670838731534,46683.6365014199,67814.76523128444,86133.19561154114,21459.628236938737,92250.29949003938,9078.412663556905,4526.789994966864,2660.9050216306787,167866.0714163082,1679.4724861421712,1337.7909757653063,21332.079324775867,464.5994792837603,22889.84527480641,19012.701549761787,7363.366934038608,26598.878487879498,3285.572064689106,1027.487411619058,15453.05848059093,949.9338050902606,102597.99419228232,59759.79694395795,15034.680599393236,8021.60979104372,31046.17895984526,116908.06778924329,2706.8527035708953,13932.981443016812,8352.70830059325,5775.77854619518,6258.444632802708,37651.68436166927,14985.841532243132,12351.82460464637,289.3495760742072,5403.701630258106,37389.56321775454,25802.078659529026,73455.54413266885,4707.697374818052,102921.14149280608,179083.97694273177,5864.8647082548505,24237.188157635064,7459.934065333752,5628.267733431673,28662.647376362536,7035.6408579787485,29579.3553938809,4386.053980986025,1364.6415674000555,60167.43246400129,126302.77366181268,30785.878831264028,44352.24448548409,5032.24988838952,2061.716115190554
1981-01-01,47435.597477056064,10171.03401501455,108424.03078842245,66838.55034503853,1470.958259676841,25089.374487387387,101169.05824063983,2673.2881030098993,5573.78439219297,6255.929543309226,14410.928321003797,1211.7650915476524,1820.052760541671,4185.919435120636,97866.51355165546,3704.410126203277,20377.128494232526,5640.573680056626,33950.237238386086,23936.103666862,5639.307665501587,15296.678369396657,3092.7837460004184,107699.12014563107,5654.341066093813,101014.88245171306,12018.151937639206,20247.52217159255,775.4301773961702,1196.6309373515976,541.3922920914789,9572.328864007459,113724.13283011211,115497.25442563035,29953.98300531358,3826.1417693016733,102147.98237263123,14169.090820651467,90486.17667716993,6694.700687090101,6970.114736793061,5528.637397246026,150157.19563954498,3049.933632029656,4240.526132696324,20004.22121633817,48432.647234760305,68855.31400370436,87903.9373846196,20818.36920854232,92404.4679432879,10337.702805060071,4389.06683261763,2835.569608268786,169323.05145073347,1539.4476542396933,1336.3501670654005,23200.48495626663,471.41061666597903,24730.728360765766,19129.82164119224,7479.487723386592,28115.753177201397,3441.544932387975,1058.6977427682898,15909.429188896527,1007.4042423593908,101336.50110733707,61676.19930688177,15394.32811021267,8079.007218466816,33630.90690992486,121224.54972257685,2625.9311207562664,14610.289800545024,9461.583350698094,6157.852566107396,6600.277114517136,39863.345383179825,15780.765941107793,13301.254619685293,304.4411950600666,5115.802630532586,40652.98275248933,26484.987796892816,72506.95328649247,5259.296823391813,104640.39486910866,186052.26793521206,5119.025273939892,26266.659958395965,7524.802269051407,5564.255789930652,30380.916861920738,7417.729250044763,30416.258950582254,4576.74622450666,1342.0188621893412,60618.38216807376,128522.848545454,32775.06001217197,45340.28681835475,4739.181176249297,2046.3792197727837
1982-01-01,48826.53388257569,10420.703165752073,110021.72678723605,72889.94599049931,1525.8778307262487,25893.008027428157,100011.7709374808,2824.84807002241,5441.382678852907,6711.631223224718,15048.442661457133,1297.7753154400061,1880.177873365993,4023.1551977807785,102618.0920289822,3530.2580509931563,20379.3973000136,6005.077662477428,36706.32856304023,24569.60615254123,6983.624784468467,14993.576629557328,3302.1515789266823,111309.73382296468,5903.723938064511,98875.91958892513,11182.735275892133,20640.927048633806,885.1173521380305,1192.4365551560218,535.4446130486813,9817.765178190653,111208.77799838681,112189.9085899581,30475.655594262564,3798.1306472197484,101961.36563438362,13606.36712785661,87302.37482965153,6825.175667118974,7204.01290212711,5494.058557231042,154566.07031474393,2841.2180900308267,4479.986477043063,18768.290875907074,49012.30580730827,70141.64577749535,87815.80070199835,20207.229073609135,87416.23799958614,11142.569386148185,4177.558478711995,3087.10098467394,169226.577949619,1330.641517969643,1416.5630649380864,25021.45034717551,480.4536950092865,26824.57342101554,19220.00691357462,7518.688983952495,28849.5402685224,3907.153403694213,1086.0333721030345,16050.970938029364,1077.3899239425762,99474.39937428023,63559.203760719254,15438.346686572375,7936.301843825585,36256.95111143003,125739.94651061604,2525.189270301105,15243.611896186487,10182.151029098724,6515.608417996665,6895.435457086494,42930.513494163555,16450.679960583242,14120.800025264389,332.41629276950636,4652.512863723761,44904.35804820124,26961.1313072363,68583.19955619638,6023.403935577404,106367.26874904332,188759.57875846984,4505.230542900601,28178.961370166093,7574.590683552631,5431.440852417325,32005.79007517723,7931.245316576786,30972.5968552459,5152.040389671679,1328.2748036963571,61682.070677741875,130017.9293770346,33874.2851706856,46013.3496816278,4386.707047204504,2096.739640707036
1983-01-01,49988.22971892308,10777.865480497656,111194.92721150833,80653.52799423183,1566.1633523616886,26290.3025781483,97537.41457766715,2799.0974483836308,5266.323986336154,7091.721818907924,15409.283108253001,1349.8899743968898,1940.8478700990077,3959.5529042000135,107094.63496639604,3402.9108651134798,20076.935407072244,6138.681573037633,39203.86191542996,24905.299435575234,7634.4272408091865,14695.855966209285,3610.797302625903,113317.67674374527,6142.3520748999845,96310.55420855548,10510.197276310753,20072.651390894458,967.821349417781,1186.7293161223827,526.8945228020721,9828.348224217247,107449.30049866541,107796.24434414179,30821.187900239904,3778.940698354146,100974.80381081122,13002.066613620642,83328.6810451022,6776.411961074853,7388.930061849534,5447.045946432005,156084.90802117626,2654.9896474643565,4634.821958136456,18301.87932732155,48624.55858786053,71788.10494741872,86666.75322196673,19462.46484241567,81594.61836484111,11446.222613510154,3892.1784589654785,3071.6459745260295,166664.12526861115,1168.2062996138268,1575.2732279352663,26776.017492312792,492.47908207470186,29071.0327502456,19183.13110966827,7539.0484964541465,28509.88324065674,4730.198494553592,1060.84310473042,15774.246908999568,1141.8086784344973,97427.60984129559,64702.04248399041,15421.027629080227,7697.774147215325,38740.8291699637,130695.96698819398,2437.027396179922,15261.791430926169,10568.584115844298,6642.859311245572,7182.959955464531,46327.56313568509,17233.376209507376,14830.749983127653,362.72277303293987,4200.952374505959,48905.33244643754,27138.234576136267,63499.84694110118,7151.351582461194,107818.37181484471,190723.55427187972,3993.7974885316175,29795.134826050256,7703.075630480885,5194.436147514365,33210.320907043584,8504.79614386282,31333.70956788571,6027.167869601619,1304.1935922878151,62404.09680024795,131871.33251969182,33366.35250548597,45202.825994120096,4050.234119626049,2193.3229657886545
1984-01-01,51273.486777792714,11325.971531581787,112969.4772136927,89463.59105663474,1611.9307894957776,26535.592042788176,96154.60469832999,2737.1464250969316,5139.9098571956665,7452.20476335125,15863.751307866245,1391.8532679022264,2010.2850715510995,4054.738757656535,112066.39810187384,3288.6901095528256,20326.78006579658,6305.209031542147,41995.24985315406,25326.155684257174,8008.511303859049,14684.866023790051,3973.5224116581276,117073.10267857143,6361.852432202793,95228.61033827216,9684.475368949317,19902.429048714184,1034.0697548827836,1192.3916869053496,535.5818348249221,9704.49042504422,105143.41642656484,104707.10660963484,31019.753389267375,3720.2581845361133,100543.57302394323,12538.683199845878,80283.40468928395,6744.563324011237,7582.946558680043,5474.74025523724,158673.11880778702,2540.304190710731,4701.422020956396,17888.738674518572,48392.793723363815,73498.57067166653,86451.28037871003,18717.212353763454,78214.31148860989,11747.384757177597,3784.9266050014626,3123.0555164208554,164899.1302334641,1082.9206437958703,1775.0070553155404,28259.23495905623,513.5707293928053,30922.650898972606,19482.839925078206,7595.850187896836,28714.259620483368,6030.751339736777,1055.5885259758616,15365.72523948639,1198.688383148921,96647.34511625484,66461.6138242067,15451.863951684008,7387.157481520793,40727.24929926799,136544.30730440852,2392.705149475575,15176.384873233272,10965.108991628193,6834.476175307896,7307.254485581627,49631.224939501015,18375.99259910878,15600.25585007776,400.7033665811542,3874.0783515459525,53511.71224622301,27195.757762496367,60106.222329202064,8407.15427269057,109689.40937168784,193144.69881337695,3582.177384344522,31553.762715488847,7909.403690014426,4950.914983872976,34064.49770750619,9275.21838697064,31724.4556201808,7075.324557844865,1274.8122442594286,63540.24356033075,134733.18734969897,33107.629477990784,44075.52974061344,3816.2555267147554,2318.5764062251637
