,interest 3mo,interest 6mo,interest 1yr,interest 10yr,deflator inflation - 3mo actual,deflator inflation - 6mo actual,deflator inflation - 1yr actual,cpi inflation - 3mo actual,cpi inflation - 6mo actual,cpi inflation - 1yr actual,cpi inflation - 10yr actual,cpi inflation - 1yr forecast,cpi inflation - 3mo forecast,cpi inflation - 6mo forecast,deflator inflation - 1yr forecast,cpi inflation - 10yr forecast,deflator inflation - 3mo forecast,deflator inflation - 6mo forecast
1998-04-01,4.976666666666667,5.1066666666666665,5.41,5.596666666666667,1.4917438706596085,1.3750683086151572,1.5301129792723245,2.0456217233541696,1.9688269073010467,2.112387202625099,2.8325075051987447,2.4499389945901173,2.3,2.349987787004637,2.048297627315332,2.5,1.9234657547492873,1.990277179502975
1998-07-01,4.823333333333333,4.87,5.093333333333334,5.203333333333333,1.2489817933580851,1.6282397032197693,1.518086628429649,1.872776957918628,1.673127933074836,2.346459906141596,2.9351128375898483,2.4749908484497984,2.4,2.449987798925579,2.034489783265281,2.5,1.7306891756640574,1.808632188692938
1998-10-01,4.253333333333334,4.29,4.39,4.67,1.994313299497892,1.6736507295401104,1.6648154692785466,1.4595596976845073,2.2339561332250124,2.6198212835093493,2.654665218192598,2.3124488157959977,2.15,2.2249724871569843,1.8525307761282361,2.5,1.6290256324179353,1.8021758623278927
1999-01-01,4.406666666666667,4.413333333333333,4.663333333333334,4.983333333333333,1.3390602732055912,1.3965638500954558,1.9328343213101506,2.9835840374509934,2.994738972076094,3.2577903682719622,2.548465340550088,2.1749479699062935,2.0,2.0999510283917777,1.544592164192271,2.3,1.311845399724909,1.5199069012942434
1999-04-01,4.453333333333333,4.583333333333333,4.88,5.539999999999999,1.444360635033821,1.6422375486600416,2.1679538371030427,2.9614942682295435,2.972484434625411,3.2938341032335616,2.5267738220524194,2.200000000000002,2.2,2.200000000000002,1.7404826962106545,2.5,1.5146855973079631,1.7237895254746505
1999-07-01,4.6499999999999995,4.776666666666666,5.16,5.883333333333333,1.8267031068763615,2.451983038164096,2.4594662010476442,2.9397291916607773,3.4688995215311103,3.4688995215311103,2.5384814312404913,2.3787189731069303,2.3,2.3074997250934537,1.867468300228059,2.5,1.6323962493336452,1.8421259601688167
1999-10-01,5.043333333333333,5.206666666666667,5.6066666666666665,6.140000000000001,3.0474453258380496,2.6717320322296345,2.5401318484859825,3.9385903088251206,3.562240253314819,3.4434989115377013,2.5430051877606275,2.5249908588602876,2.5,2.499999999999991,1.8129770992366456,2.5,1.7671755725190863,1.732824427480928
2000-01-01,5.5200000000000005,5.69,6.1866666666666665,6.4799999999999995,2.2606426812687013,2.437071079186337,2.401340512302408,3.1231858843778895,3.4097589653145466,3.4097589653145244,2.4598615105939636,2.4624916116681606,2.45,2.4249969489870127,1.9881404174572959,2.5,1.696394686906988,1.9269449715369813
2000-04-01,5.713333333333334,5.96,6.216666666666666,6.176666666666667,2.5840419586701158,2.3767810543596557,2.5434007571395245,3.638852154007273,3.26657592844648,3.324907641454433,2.3777608131272387,2.6062250610273896,2.5,2.549987810823273,2.2150234741783903,2.5,2.043192488262857,2.065727699530484
2000-07-01,6.016666666666667,6.016666666666667,6.13,5.8933333333333335,2.141496510840642,2.3371311714869947,2.2166228454572057,2.8415210211950246,3.3526011560693902,2.678227360308272,2.3156993171723705,2.7124733727986516,2.75,2.7749969593772406,2.3743016759776525,2.5,2.2346368715083997,2.402234636871503
2000-10-01,6.016666666666667,5.926666666666667,5.8999999999999995,5.566666666666667,2.50566583805396,2.678193067209067,1.9783758914193594,3.80810187709836,3.328869332312978,1.87488042854409,2.325363368084865,2.6749665294551805,2.8,2.7499878345491613,2.259499536607956,2.5,2.224281742353984,2.2947173308619284
