date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle,real_m2,real_m2_trend,real_m2_cycle,t_bill_3mo,t_bill_3mo_trend,t_bill_3mo_cycle,pce_inflation,pce_inflation_trend,pce_inflation_cycle,unemployment,unemployment_trend,unemployment_cycle
1979-01-01,41.196952475377856,39.95326180175108,0.030653968593413516,24.737330128293337,24.296349653887717,0.01798732487591259,8.573435704016827,7.678413004361927,0.11025566547342125,109.26599633635108,105.75482022347428,0.032661844615063274,44.11017539817913,43.92761713438199,0.004147276305113579,18.383386639251697,18.237412817671817,0.007972223265140244,22.485996622765057,22.13670801445288,0.01565551641043461,0.09383333333333332,0.09027616697988523,0.0035571663534480907,0.07801290166998265,0.08227748490903397,-0.004264583239051323,0.05866666666666667,0.07019577121014087,-0.011529104543474195
1979-04-01,41.06673518521023,40.0443666482163,0.025210425251965596,24.68579184470448,24.356757691138927,0.013418514890744415,8.546851310676898,7.710252482652381,0.1030120128995744,109.15057971600912,105.83332236414176,0.03086296814964573,44.649576693911904,44.26107304183141,0.008739248355028373,18.260028518579805,18.221891067321597,0.0020907597836705705,22.374033754137283,22.105416986458415,0.012078388057846112,0.09376666666666666,0.093441603302718,0.0003250633639486633,0.08518682617043272,0.08283030265168599,0.0023565235187467254,0.057,0.07073053094927712,-0.013730530949277113
1979-07-01,41.18424932468608,40.124501244295466,0.026068733992263837,24.885441369276386,24.413508346188358,0.019146348658380496,8.423783975567432,7.7319943749230795,0.08569229673711831,109.65498109695966,105.8772810497484,0.035058203589045434,45.146885568178924,44.59382802508068,0.012325833457935254,18.186840753065066,18.205639997246486,-0.0010331390147628738,22.31177283992161,22.073895466416374,0.010718759459583893,0.09673333333333334,0.09647183928362527,0.000261494049708072,0.09291996864930763,0.08317278544341647,0.009747183205891158,0.05866666666666667,0.07140965174766371,-0.01274298508099704
1979-10-01,41.074548699555535,40.19505875772667,0.0216446050379826,24.956951420809528,24.467476881369,0.019807636005940932,8.26163178402633,7.744576582736412,0.06462931794956095,109.31973729411762,105.88720633122554,0.031902521615998936,45.568171133154216,44.92363861231848,0.014245342693055996,18.11554647038333,18.18957073582985,-0.004077902715859949,22.116468081050026,22.044434260461074,0.003262337527388137,0.11843333333333333,0.09930027200722819,0.01913306132610515,0.0986324786324786,0.08325069847133056,0.015381780161148051,0.05966666666666666,0.07222585948984407,-0.012559192823177412
1980-01-01,41.028692326435404,40.25810612550994,0.018960256779326556,25.034831723329003,24.5198411137019,0.020785492921119086,8.155642389043061,7.749393771150758,0.051095388157088806,108.58235044069879,105.86596128445424,0.025335097577483978,45.97530903859605,45.24854574513626,0.015933960950881065,18.118607432318854,18.174579495815422,-0.003084441605135879,21.9474267019045,22.019459831904484,-0.0032767020878261555,0.13353333333333334,0.101860461991929,0.03167287134140434,0.11064817403948336,0.08301589891203714,0.027632275127446218,0.063,0.07316391569468599,-0.010163915694685985
1980-04-01,40.02640233962128,40.316274048924605,-0.007215915130541539,24.392328414731576,24.572093807611154,-0.007342727327328991,7.430409393080061,7.748183644333912,-0.04187749020113607,106.18071035984411,105.81854587657742,0.003416661378996544,46.35719868048311,45.566943761815914,0.017194055153033183,17.882991083728932,18.161513372597746,-0.015454662879855974,21.671443125562696,22.001434471665927,-0.015112245609603558,0.09616666666666668,0.1040979279194588,-0.007931261252792116,0.10756961267318133,0.08242985755474579,0.02513975511843554,0.07333333333333333,0.07420073238554273,-0.0008673990522093944
1980-07-01,39.813679334962266,40.37268963033765,-0.013943002005615934,24.58345210327025,24.626060536537054,-0.001731715744745177,6.900302939677605,7.742947256175979,-0.11521708263352326,105.24966965588591,105.7516477583397,-0.004758065547992629,46.533962251426324,45.8776451696714,0.014204451913880423,17.866257781406578,18.1511824957098,-0.01582181608964639,21.747936532087227,21.992772600892035,-0.011195000297030688,0.09153333333333334,0.10597798401613703,-0.014444650682803692,0.1060557768924304,0.08147131536062065,0.02458446153180975,0.07666666666666667,0.07530686913845833,0.001359797528208348
1980-10-01,40.415843195576066,40.430315977924394,-0.00035803265488132396,24.798298052273907,24.683469849924105,0.004641241141748242,7.465342607342861,7.735486659690027,-0.03554707352414166,106.30239419940372,105.67217703446335,0.005946175696013967,46.60408431986121,46.17993455572086,0.009142796870817094,18.010034566399316,18.144220908577022,-0.007423024292307012,21.570949386455283,21.99568720786984,-0.019498924494884662,0.13613333333333336,0.10746098747000019,0.02867234586333317,0.10660754110263992,0.08013472563777496,0.026472815464864963,0.074,0.07645234340506926,-0.0024523434050692655
1981-01-01,41.06525448877395,40.49178042455987,0.014063373356512976,24.786504669709252,24.746040581151927,0.0016338388166294848,8.14128082159477,7.727043903918711,0.052221145907205724,106.53670763530437,105.58671571021038,0.008957033235340361,46.81240710123475,46.47349952662365,0.007266029305349253,18.24475041573082,18.14108394425688,0.00569819292569651,21.303277310066058,22.012254609203605,-0.032738400765223385,0.1439,0.10849826756240799,0.03540173243759201,0.10224325889372853,0.07842990698277934,0.023813351910949188,0.07433333333333333,0.07760802251046708,-0.0032746891771337494
1981-04-01,40.62693001336423,40.55971791744889,0.0016557429819665792,24.633146272336923,24.81558334520976,-0.007378871087567074,7.8342444851593855,7.718685036878114,0.014860425454132464,106.26788854614497,105.50221882713097,0.007231172188601143,47.18981252978321,46.758296619203996,0.009186325282501073,18.028934435429182,18.142144686084368,-0.006259731424991255,21.383572867956953,22.044311763723957,-0.030431594452005495,0.14906666666666665,0.10905907379088473,0.04000759287578193,0.09397655501216473,0.0763832235018699,0.017593331510294824,0.074,0.07874324106511521,-0.004743241065115214
1981-07-01,40.97483092339685,40.637140567050025,0.008275557553636848,24.606684044689946,24.89395907164244,-0.011607051306312233,8.197167856323466,7.71172332125641,0.061047030964874516,105.82370385107251,105.42620973748099,0.0037632638608320335,47.473175734829084,47.034504444169215,0.009283360680194086,18.194730323300586,18.14784368453055,0.0025802610884531063,21.288690315100386,22.093284395729945,-0.03709772827017188,0.15053333333333332,0.10913478173572816,0.041398551597605165,0.08656917128929219,0.07403592264622719,0.012533248643065,0.074,0.07982528699874133,-0.005825286998741339
1981-10-01,40.39145912766627,40.72713082847835,-0.008276120602054515,24.308204630748573,24.98294447282288,-0.027379438477718843,7.921092497494477,7.707539367124805,0.027330149512341695,104.99517853471751,105.36666766339572,-0.0035319096268358052,47.836836488941294,47.30258645064526,0.011231004717781268,17.979469679395358,18.158554343848856,-0.009911229807699762,21.394749014440432,22.160225749920592,-0.03515353033607971,0.1175,0.1087417717227834,0.00875822827721659,0.07658238230262704,0.07144024769922556,0.005142134603401474,0.08233333333333334,0.08081848371540745,0.0015148496179258897
1982-01-01,39.646310859951,40.833019149636236,-0.029493145864511128,24.38804216902553,25.084170680818968,-0.028144059894502416,7.123545205208516,7.707807110331356,-0.07882820205060592,102.89419065930568,105.3318073128461,-0.023414252209079223,48.13932279840912,47.56330079813493,0.01203789268458788,17.84177298445078,18.174684205078712,-0.01848714328202261,21.518106934825884,22.245727019660052,-0.03325518239755931,0.12813333333333332,0.10792229817264418,0.020211035160689145,0.06269986295111907,0.06865627522464143,-0.005956412273522366,0.08833333333333333,0.08168351381480142,0.006649819518531913
1982-04-01,39.7057949376321,40.957974172621114,-0.03104937558874621,24.305644259785684,25.198878751686667,-0.03609090210649013,7.073947109000947,7.714338630682182,-0.08666214307934994,103.06365470622991,105.32961409572084,-0.02174781087893507,48.22828047902112,47.81776501196276,0.008548357505088866,17.837909161719313,18.196534129298907,-0.019905222663808342,21.629830140017994,22.349940873440005,-0.03275028861941509,0.1242,0.10672408939857742,0.01747591060142259,0.0552173424688307,0.06574729562037826,-0.01052995315154756,0.09433333333333334,0.08238200667762222,0.011951326655711123
