date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle
1984-10-01,43.77606194851025,43.35882309959954,0.009576922897929219,27.032422687224457,27.050282975668775,-0.0006604806055716672,8.776641661417651,8.165427628156817,0.07218473740528086,108.1840580701604,107.05665523644677,0.010475835419496704,49.641497595890556,49.94363908153034,-0.006068022253385763,18.87271150064615,18.7806222140866,0.0048914378136664105
1985-01-01,44.1031541732896,43.67375042050043,0.009784058352491076,27.48265960737843,27.282142460821344,0.007322880209097438,8.443541947873273,8.219512941560264,0.02689092818364136,108.80922595875955,107.4176637565211,0.012871492683551367,50.11378916365545,50.22325449012957,-0.002181953263073577,18.879971688417573,18.83883421986404,0.002181271854914346
1985-04-01,44.38533150711794,43.99228654019255,0.008894730746527468,27.714578791911084,27.516935776073964,0.007156923398324189,8.547010566202749,8.269561657440365,0.033000076736311,109.28933416083456,107.78205730113224,0.01388760697235103,50.47724986644759,50.50639550945191,-0.0005772349315593672,18.898609977041403,18.897290550372436,6.981850682707957e-05
1985-07-01,44.94515612152135,44.31237744054151,0.014178955142257088,28.217920517377078,27.753239484546555,0.01660468389125702,8.423498257466624,8.31494538583437,0.01297066750486664,109.310759640161,108.14596098028393,0.010713026451953489,50.841911192964226,50.79185875035932,0.0009849570015814102,19.086389744750385,18.955701352493953,0.006870753032050203
1985-10-01,45.14573739863318,44.63215672591303,0.011441263579030636,28.23479038151782,27.98970564783356,0.008718131893137748,8.731766891588737,8.355203348179748,0.04408324220018667,109.53396707922947,108.50638928697093,0.009425644106536346,51.14611341889508,51.078394762765974,0.0013249007941356084,19.10623161421198,19.013774015930025,0.004850879639465511
1986-01-01,45.34272867563827,44.950102667406604,0.00869678084172687,28.401711561875377,28.225233345924302,0.0062330322639314595,8.685096959706813,8.389944464018537,0.03457466252227048,108.83851643353889,108.86104631622555,-0.0002069814241476564,51.4144904423427,51.36475725319352,0.0009677672126588988,19.23394886025922,19.07129427953424,0.008492600229266234
1986-04-01,45.42207967432207,45.26497522509582,0.0034647636658831082,28.49491162813424,28.45884077562575,0.0012666718454519277,8.546476865191202,8.419014926547737,0.01502630616317191,108.24607140042606,109.20825085551706,-0.008849543430343054,51.77406326309398,51.64971482905569,0.002404640330307295,19.288980557993256,19.12810337571421,0.008375342749493253
1986-07-01,45.72594523361404,45.575749866365356,0.0032900923157948014,28.949946960479174,28.689627578815887,0.009032722871334276,8.294694835176331,8.442453589796193,-0.01765684209408569,108.4827965732965,109.54628827205971,-0.009755580398818076,52.08117600316589,51.93204077888147,0.00286762261751905,19.350370837064297,19.184142616256853,0.008627551615641327
1986-10-01,45.83748811126896,45.8814768521832,-0.0009592071673405478,29.05970266776875,28.916690354476035,0.004933477089711147,8.287063938662214,8.46039128825676,-0.020699686740557333,108.98108860586638,109.87281807575066,-0.008149129419289025,52.31090002431497,52.21056129447099,0.0019199647498395755,19.31010975422859,19.23945350997344,0.0036657392402612565
1987-01-01,46.01773972076651,46.181280463701086,-0.0035475629594210467,29.07454236741082,29.139266000053492,-0.0022236531547177307,8.48986580997597,8.472877849999678,0.002002973810879549,109.95269129120162,110.18480440853072,-0.0021088020703556865,52.50037219250324,52.4841734860145,0.00030859221255097324,19.25014828699919,19.29418225436379,-0.002284848946803475
