date,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend,real_m2,real_m2_trend,t_bill_3mo,t_bill_3mo_trend,pce_inflation,pce_inflation_trend,unemployment,unemployment_trend
2005-10-01,66.20341659392527,65.72840144781318,44.49580069522322,44.35159458110189,13.143407920615486,12.08869874516179,110.0829909236671,109.29002483287128,75.39077692624531,75.77476616480854,24.380933174132856,24.276806609214187,33.08381118982052,33.461061557596814,0.038266666666666664,0.027997277608785672,0.03124230954027163,0.025390819235549228,0.049666666666666665,0.05342268256209436
2006-01-01,66.92971360522942,65.88186115680985,44.78737172397187,44.47314238305817,13.33627386872677,12.042738369716186,110.88719741414906,109.00268313460862,76.03919918616873,76.13367983239118,24.45864289594845,24.334881783517208,33.197547950822,33.60660847518136,0.04393333333333334,0.02826387795394634,0.030607370469188933,0.025368601374253813,0.04733333333333333,0.05400371324595568
2006-04-01,66.8975346005193,66.01476586605189,44.88387533598522,44.582809379322285,13.177975129067939,11.9767772890881,110.90781215055677,108.68343607103847,76.67955033048405,76.47448163227584,24.372289001672904,24.39234504257726,33.159783529695595,33.76057936684938,0.04703333333333333,0.02832686188329067,0.0331245441178174,0.02525000225933255,0.04633333333333333,0.05475388572512145
2006-07-01,66.78349380210773,66.12607708653785,45.03742662956903,44.68012053983902,13.045571824787576,11.890985638802704,111.0135229881075,108.32670030096135,77.236701908401,76.79304474457187,24.254143867930882,24.450145925148284,33.299169316921784,33.92484997556649,0.04906666666666666,0.028151959058350884,0.02943736827636756,0.0250372996002177,0.04633333333333334,0.055690663632197684
2006-10-01,67.13333308460705,66.2153205259915,45.07909336582955,44.76479583529868,12.793059193775036,11.786340103308676,111.12893967501395,107.92837139924224,77.74319525729032,77.08532450286596,24.30905941601202,24.50923041944469,33.620795683851966,34.10095597591039,0.04903333333333333,0.027716590685315463,0.01962522301389802,0.024737692695003092,0.044333333333333336,0.05682624775454552
2007-01-01,67.0547882211777,66.28245160118905,45.15148032361569,44.836787553403,12.567397510233098,11.664564930275903,110.83359611383752,107.4861015382833,78.09719606247354,77.34752238189118,24.284010163595937,24.570430157204832,33.63827983687078,34.29007430213232,0.049833333333333334,0.027011249662628106,0.023627566247625964,0.024361130884705137,0.045,0.05816699054808934
2007-04-01,67.29565819848473,66.32801887675856,45.22508355731002,44.89625525897653,12.61245316028192,11.528002408851616,111.08062976495789,106.99959487686324,78.4852396775224,77.576237242409,24.293818008712943,24.63445913988237,33.88485157459629,34.493112388222826,0.047366666666666675,0.02603975185288753,0.02334364353595131,0.02391436821678956,0.045,0.05971143639724022
2007-07-01,67.48904515373017,66.35307448857425,45.40498491742014,44.943566768651024,12.446582454845666,11.37950106413188,110.30900479967892,106.47066562240329,78.84250033532135,77.76854131166772,24.435400457471047,24.701858442902555,34.13242005392481,34.71059418174294,0.04303333333333334,0.024820176920986644,0.02177492934552827,0.023403700260823904,0.04666666666666667,0.0614499003173167
2007-10-01,67.68880019808604,66.35929263748501,45.710528901782695,44.97930690826654,12.155692206680683,11.222462067469674,109.58138817640378,105.90363307227518,79.14697269799983,77.92209708668139,24.580195405785993,24.772960472924865,34.24001730525244,34.94268014701947,0.0339,0.02338393385357696,0.03386978133428431,0.022835065883450197,0.048,0.06336350267588906
2008-01-01,67.45032841817074,66.34906913567643,45.884565143171436,45.00435905358218,11.75820403251892,11.060767883593705,109.2953611187828,105.30511244643922,79.66097509904071,78.03527563474823,24.47971850431982,24.84793428952478,34.78385162818392,35.18917713377873,0.020433333333333335,0.021773814860067714,0.03284518366355216,0.02221338596948842,0.05,0.06542412431949593
