date,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend
1977-01-01,38.52401383429824,38.89491441183701,23.79287640620719,23.66188308485047,6.979969806963073,7.122993190007801,102.50197026961223,104.45437083849286,40.72945199851841,41.50314738178077,18.42688257002908,18.25687473339548
1977-04-01,39.08956077318067,39.04223801502646,23.880291656828906,23.751933620317487,7.409529848836123,7.207943847171055,103.97080441580684,104.61022632404814,40.97493659178065,41.766346614754696,18.486353415360337,18.26781140781564
1977-07-01,39.601304756863186,39.18989456337655,24.056533691074193,23.840443353144284,7.741541546282998,7.292318361257614,104.5731151027227,104.78530914348916,41.30997978468719,42.04317642638123,18.605078074560804,18.274675782405115
1977-10-01,39.42598636035096,39.33537758929723,24.1336360223717,23.92647699742186,7.692919374195387,7.3739594826416175,105.1300468377701,104.97094439615597,41.73364635357404,42.333051522376294,18.39306767527778,18.277417438080032
1978-01-01,39.382122331538056,39.47640144420481,24.208484305773716,24.009222109455497,7.773569252951033,7.450896677140812,105.16880721346502,105.1582675865258,42.13647568049803,42.63490746503662,18.306549858273403,18.2761933704636
1978-04-01,40.727623815818305,39.61070631289158,24.653261186168113,24.087986396323387,8.219890577008922,7.521288770579268,107.76847645478207,105.33845149792143,42.54336948696722,42.947270711978376,18.571310683575778,18.27123521328543
1978-07-01,40.95031937515962,39.73594585216227,24.65884753209411,24.162195576060963,8.418447044849778,7.583447451365983,108.17722031989672,105.5026160748905,43.03599929081774,43.26830865085611,18.55205933794537,18.262795678814623
1978-10-01,41.307620617707215,39.850442935803656,24.704266834934046,24.231622501984752,8.601150799505998,7.636083581021499,108.97859053972516,105.6433374513986,43.55579846853566,43.595876808715936,18.54627053518695,18.251314926384577
1979-01-01,41.196952475377856,39.95326180175108,24.737330128293337,24.296349653887717,8.573435704016827,7.678413004361927,109.26599633635108,105.75482022347428,44.11017539817913,43.92761713438199,18.383386639251697,18.237412817671817
1979-04-01,41.06673518521023,40.0443666482163,24.68579184470448,24.356757691138927,8.546851310676898,7.710252482652381,109.15057971600912,105.83332236414176,44.649576693911904,44.26107304183141,18.260028518579805,18.221891067321597
1979-07-01,41.18424932468608,40.124501244295466,24.885441369276386,24.413508346188358,8.423783975567432,7.7319943749230795,109.65498109695966,105.8772810497484,45.146885568178924,44.59382802508068,18.186840753065066,18.205639997246486
1979-10-01,41.074548699555535,40.19505875772667,24.956951420809528,24.467476881369,8.26163178402633,7.744576582736412,109.31973729411762,105.88720633122554,45.568171133154216,44.92363861231848,18.11554647038333,18.18957073582985
1980-01-01,41.028692326435404,40.25810612550994,25.034831723329003,24.5198411137019,8.155642389043061,7.749393771150758,108.58235044069879,105.86596128445424,45.97530903859605,45.24854574513626,18.118607432318854,18.174579495815422
1980-04-01,40.02640233962128,40.316274048924605,24.392328414731576,24.572093807611154,7.430409393080061,7.748183644333912,106.18071035984411,105.81854587657742,46.35719868048311,45.566943761815914,17.882991083728932,18.161513372597746
1980-07-01,39.813679334962266,40.37268963033765,24.58345210327025,24.626060536537054,6.900302939677605,7.742947256175979,105.24966965588591,105.7516477583397,46.533962251426324,45.8776451696714,17.866257781406578,18.1511824957098
1980-10-01,40.415843195576066,40.430315977924394,24.798298052273907,24.683469849924105,7.465342607342861,7.735486659690027,106.30239419940372,105.67217703446335,46.60408431986121,46.17993455572086,18.010034566399316,18.144220908577022
1981-01-01,41.06525448877395,40.49178042455987,24.786504669709252,24.746040581151927,8.14128082159477,7.727043903918711,106.53670763530437,105.58671571021038,46.81240710123475,46.47349952662365,18.24475041573082,18.14108394425688
1981-04-01,40.62693001336423,40.55971791744889,24.633146272336923,24.81558334520976,7.8342444851593855,7.718685036878114,106.26788854614497,105.50221882713097,47.18981252978321,46.758296619203996,18.028934435429182,18.142144686084368
1981-07-01,40.97483092339685,40.637140567050025,24.606684044689946,24.89395907164244,8.197167856323466,7.71172332125641,105.82370385107251,105.42620973748099,47.473175734829084,47.034504444169215,18.194730323300586,18.14784368453055
1981-10-01,40.39145912766627,40.72713082847835,24.308204630748573,24.98294447282288,7.921092497494477,7.707539367124805,104.99517853471751,105.36666766339572,47.836836488941294,47.30258645064526,17.979469679395358,18.158554343848856
1982-01-01,39.646310859951,40.833019149636236,24.38804216902553,25.084170680818968,7.123545205208516,7.707807110331356,102.89419065930568,105.3318073128461,48.13932279840912,47.56330079813493,17.84177298445078,18.174684205078712
1982-04-01,39.7057949376321,40.957974172621114,24.305644259785684,25.198878751686667,7.073947109000947,7.714338630682182,103.06365470622991,105.32961409572084,48.22828047902112,47.81776501196276,17.837909161719313,18.196534129298907
1982-07-01,39.439028407535936,41.10446813655446,24.43522569076098,25.32790477253339,6.946908124166988,7.72858412816794,102.0201202825302,105.36655685419412,48.30817913574265,48.067487731362014,17.82532506469596,18.224201007546277
1982-10-01,39.33573611563333,41.274236804914885,24.803947957389024,25.47154728599549,6.3495814992362165,7.7516050733718265,100.75492426986854,105.44771943243775,48.34769661648187,48.314271181145244,17.918305979214214,18.257560585632735
1983-01-01,39.74881770826249,41.46800665943114,24.999857468281327,25.62955714304244,6.471660983124265,7.7839840203084,101.11475605495212,105.57612319540472,48.25555752488229,48.560108577996004,18.076630153555374,18.296239873379353
1983-04-01,40.54698891947365,41.68530048742674,25.485278408315462,25.801269622923687,6.953928331116967,7.825368809879758,102.03438662545825,105.75185572704841,48.19923475409068,48.80705593888658,18.338912174954682,18.339652363584676
1983-07-01,41.241014083892296,41.924555630894965,25.93390626156966,25.985614343670708,7.291658934274087,7.87452097108299,103.79495637881917,105.97220807306088,48.25446617536018,49.05701855251234,18.439150857155767,18.387070917375866
1983-10-01,41.98074238538579,42.18347229413096,26.24686692101002,26.181301258493157,7.948704189713286,7.92960845664284,105.4417446922357,106.23212981259883,48.389864368002804,49.311554563870935,18.560606721572977,18.437763071053443
1984-01-01,42.62400287951046,42.45927921133127,26.374218965022337,26.38697742195565,8.625809777788177,7.988377159026729,107.02617790716269,106.52518477578805,48.62173287129826,49.571743525311874,18.63199442213096,18.49102270492743
1984-04-01,43.25102969152762,42.749018209144474,26.70694325658355,26.601294464069866,8.833300048611775,8.048523146921168,108.1431268400292,106.84439966697094,49.0930332327219,49.838100381909484,18.715630987066064,18.546213533805776
1984-07-01,43.551774997595565,43.04976259071919,26.8025679493864,26.822854991346635,8.944969960282313,8.10806255387384,108.31137434456424,107.18305220757755,49.593558505121884,50.1105455548799,18.76001350482856,18.602780508555885
1984-10-01,43.77606194851025,43.35882312899621,27.032422687224457,27.050282984920013,8.776641661417651,8.165427626337758,108.67325523550801,107.53515781790622,50.08597790606917,50.388523715615705,18.750833207668407,18.660268087784782
1985-01-01,44.1031541732896,43.67375045518067,27.48265960737843,27.282142473102223,8.443541947873273,8.219512939632537,109.29814913655804,107.89536429742999,50.561493398769656,50.671138884640484,18.75852291549077,18.718313629792622
1985-04-01,44.38533150711794,43.992286580537765,27.714578791911084,27.51693579183674,8.547010566202749,8.26956165543354,109.7725177530992,108.25896153058653,50.92815908928592,50.95728298612709,18.777924747992174,18.776606796225348
1985-07-01,44.94515612152135,44.312377486863554,28.217920517377078,27.753239504259884,8.423498257466624,8.31494538378822,109.79111716791483,108.62205289116181,51.295943220030914,51.245753136380785,18.96485072893116,18.834858623986083
1985-10-01,45.14573739863318,44.632156778425525,28.23479038151782,27.98970567197208,8.731766891588737,8.355203346145569,110.01932984047372,108.98163507654499,51.60314445711065,51.535300368917774,18.984078503138793,18.892777389329122
1986-01-01,45.34272867563827,44.95010272619243,28.401711561875377,28.22523337495567,8.685096959706813,8.389944462060473,109.30405687496543,109.33539705938378,51.87361840692418,51.824678928687106,19.112920537083426,18.950149279756676
1986-04-01,45.42207967432207,45.26497529006982,28.49491162813424,28.458840809994054,8.546476865191202,8.41901492474399,108.71590670034273,109.68164880816755,52.23631733221208,52.11265801191772,19.166834236204025,19.00681524795015
1986-07-01,45.72594523361404,45.57574993723231,28.949946960479174,28.689627618921616,8.294694835176331,8.442453588240115,108.95496090388228,110.01866137847651,52.54653388501572,52.39801096610067,19.22764012783849,19.06271638695605
1986-10-01,45.83748811126896,45.88147692839083,29.05970266776875,28.91669040065167,8.287063938662214,8.460391287057789,109.45267708288355,110.34407774302925,52.779333436598435,52.679563565161985,19.18781699259752,19.117893445693042
1987-01-01,46.01773972076651,46.1812805443888,29.07454236741082,29.139266052535152,8.48986580997597,8.472877849284071,110.42574364979527,110.65484546412087,52.9715875390347,52.956212060324816,19.128406666154728,19.17249104109855
1987-04-01,46.379926717484686,46.47423978212751,29.46494116806297,29.356663969880408,8.439862041212006,8.479864541597172,110.71397276019891,110.94732171428946,53.2404550881284,53.22689533071338,19.21224582479338,19.226699450884176
1987-07-01,46.657850937017876,46.75931300948047,29.777374782619944,29.568138264283576,8.372107587971536,8.481323843502715,111.18144153391731,111.21769056901027,53.49844474525658,53.49054401148754,19.241928925256428,19.280683455805026
1987-10-01,47.341963527377494,47.03538084744994,29.786487433856788,29.772997445213,8.947140802915932,8.47721396028993,112.06906081225574,111.46196565796876,53.74220479742791,53.74608079317889,19.39252668640902,19.33460065207814
1988-01-01,47.45752870571937,47.30124209527826,30.23192409188595,29.970671301197278,8.498970585761647,8.467435498972801,111.87371559705687,111.67612107436575,54.10678090315169,53.992418469709364,19.41592385291131,19.388586043573152
1988-04-01,47.970481343717715,47.555871823171294,30.424683174994758,30.1605921797958,8.637630659544133,8.452185792866304,113.20300629389624,111.85650359337004,54.37044990875621,54.22845426212275,19.442569173579052,19.442812503749764
1988-07-01,48.13401092353698,47.79833332680043,30.63159897854618,30.342352503634554,8.583018681459889,8.431691320702294,113.21684117602896,111.99958995681463,54.651369636658416,54.45314610389612,19.47214468379009,19.49747201156424
1988-10-01,48.66692710447057,48.02794437455428,30.95623308535299,30.515711532776773,8.677453215834039,8.406300685960236,114.23464286352333,112.1027132971894,54.920581326442516,54.66553319270056,19.539899154591474,19.552758552595208
1989-01-01,49.023633337357985,48.24423457989572,31.045737223878742,30.68061552282623,8.943996222543234,8.376460772131665,115.04745004599516,112.16399628526193,55.17280501064422,54.864774678599794,19.561220556238965,19.60885239217217
1989-04-01,49.29067375762234,48.447139731186255,31.210463179464043,30.83729619420126,8.791555702558142,8.342785774890546,115.23347733887536,112.18292416704213,55.51710840089745,55.050188987106175,19.604397629074377,19.66592780563341
1989-07-01,49.54290639235635,48.63709605484682,31.397481423870914,30.986228855463605,8.668017678186985,8.306226901054396,115.22494113220272,112.16080884781455,55.806191701449215,55.221290781645294,19.669879466266877,19.724131169426155
1989-10-01,49.53015459231523,48.81508667812088,31.487813986565257,31.128140675324023,8.581962726509943,8.267993903991258,114.96774967499186,112.10088695779852,56.05753483968738,55.37789380709259,19.662450405365924,19.78357192703994
1990-01-01,49.67258082344678,48.98268567998685,31.61637620301821,31.264037038781193,8.549887394984232,8.2294958214183,114.37989699804199,112.00831555215962,55.95467902806044,55.52018824622535,19.7975273409614,19.844326785681982
1990-04-01,49.74849501621128,49.1419445956634,31.58030478426093,31.395171945920147,8.469891896959195,8.19230695739756,113.63251488674764,111.89003249059535,56.1782900026018,55.6488030273851,19.884676948112745,19.906397112536396
1990-07-01,49.66656517653243,49.29537897571337,31.762043535746827,31.523045162947845,8.263440543822597,8.158168276084277,112.78518557839274,111.75443135318983,56.36275256942881,55.7646561015203,19.925870125887094,19.969754944613364
1990-10-01,49.08142519481467,49.44591865743576,31.615475033419543,31.64929954005645,7.744281643347464,8.12896307349464,111.99964964890879,111.61095457852569,56.46668165211267,55.869013774801324,19.768026526579018,20.03435840349953
1991-01-01,48.747817633760775,49.596763424141706,31.28784171221887,31.775755344540418,7.468001938273994,8.106619056466245,110.65439946650804,111.46963979015727,56.47011146995303,55.963533254128656,19.78806287070647,20.10013752618597
1991-04-01,49.028523295010025,49.750922449676004,31.424190236359216,31.904240944768503,7.4143888016870445,8.092811372282583,109.75207682933883,111.3407164248756,56.411068718887755,56.05026199800372,20.015538903698875,20.166852822288607
1991-07-01,49.15631853056211,49.91090406833755,31.471682128195628,32.03630460284531,7.504818701199009,8.088812190000175,109.35392986425666,111.23385897279152,56.31681347448855,56.1315804946092,20.126948830239265,20.23406376212873
1991-10-01,49.19153817131955,50.07879219127396,31.40976461392213,32.17321583217351,7.68581368522342,8.095480762834894,108.8683597132921,111.15771627351175,56.23000568669544,56.2101107955448,20.21062488645685,20.301228361048533
1992-01-01,49.67055450508202,50.25622264937029,32.00784638737409,32.315907789822305,7.468940612595722,8.11333924115686,107.97507254836525,111.11975080903666,56.2225836078142,56.28860644334178,20.517962224743165,20.36772985549084
1992-04-01,50.09641139487964,50.44429460952607,32.172968315675526,32.46484461762363,7.843259418026937,8.142694947836636,108.14105674168295,111.12600406312451,56.15925675327707,56.36984901361396,20.681380405907007,20.432886369495037
1992-07-01,50.455702543430874,50.6437574911052,32.478521581385145,32.62030582481772,7.869291655853465,8.183483539773109,108.04457889799039,111.18057229591945,56.16681374482408,56.45659497774323,20.84081360181442,20.496101767812952
1992-10-01,50.82633073952521,50.855158176992205,32.76843006640619,32.782393500753514,8.048781938615699,8.235492758775926,108.39744153233863,111.28572558238714,56.15962760712726,56.55148659791853,20.950393567053528,20.556928502089526
1993-01-01,50.78217392618773,51.07893995153665,32.82252365674009,32.95112431948158,8.178843616440211,8.298344825655233,109.08843789718713,111.44181655479683,56.22719477597299,56.6570043744887,20.837141839604058,20.61512959005299
1993-04-01,50.960221955562645,51.315542047899584,33.070037562185824,33.12650863314313,8.191422006527338,8.371568488843065,110.07589340355051,111.64743380656154,56.33709093788865,56.77540543019743,20.773878990706795,20.67071151610186
1993-07-01,51.06899905950914,51.56523061511185,33.297440812502195,33.3084776283613,8.131832002008865,8.454631484307685,110.43451582185268,111.89972872185173,56.428326440267654,56.908702252460124,20.76249166172725,20.72382083138393
1993-10-01,51.61703245397705,51.828058526465455,33.50486351480924,33.49692708831163,8.486454446693621,8.546890454347963,111.16896365608665,112.1948917093182,56.49028428953867,57.058659836535504,20.88705352012086,20.774671384631404
1994-01-01,51.994537909411996,52.10377121794964,33.76758088525782,33.691745062261035,8.780718385650768,8.647483654792001,111.58491005889869,112.52819533717748,56.664553146420545,57.22677116247388,20.966185797173537,20.823504365129427
1994-04-01,52.582243515025745,52.39198090870687,33.98006925780837,33.89282339026864,9.17820298963034,8.755483680472286,113.14907483740507,112.89424653202656,56.91455234243167,57.41420248206516,20.979835035495633,20.87063439905229
1994-07-01,52.747881821144766,52.69222714813008,34.196632219987634,34.10010041106602,9.006470172755856,8.87000962070967,114.1730100359712,113.2870140529814,57.22888603751549,57.621796555048135,20.882750717612392,20.916468831761218
1994-10-01,53.20321933633937,53.004163219917444,34.444902787465836,34.31356907649028,9.33119159108809,8.99040313670406,114.32625984328783,113.70056116263105,57.48331710525942,57.8501103506832,21.012012605142953,20.96148735387023
1995-01-01,53.31558681897111,53.32747289558608,34.46339654188913,34.53328402709938,9.409506420539092,9.11605812414944,114.7043499425759,114.1294304980262,57.88898443194232,58.09947988762973,20.95959882671814,21.00615281664445
1995-04-01,53.3636343489559,53.661960864427385,34.728322237394096,34.759385053206245,9.178942931573024,9.24654875763687,114.28400646042365,114.56848030855964,58.26183665217114,58.37003368023662,20.98140987254905,21.050963774414654
1995-07-01,53.67893503779142,54.00742183675088,34.923660980899896,34.99197201567338,9.10527483675348,9.381608741729695,115.31033988803901,115.01285259886868,58.53593425311591,58.66178787966153,20.948643605031272,21.096393802823467
1995-10-01,53.895828675226824,54.363457829160744,35.05637836893074,35.23112840579385,9.257949312918372,9.52091015814233,115.2812572329305,115.45743463582794,58.77274361022132,58.97470812383834,21.007031350624207,21.142876855707737
1996-01-01,54.18414201013403,54.72945316214866,35.33063510702767,35.47689722753641,9.333283102360102,9.66392215274981,115.24768220576343,115.8972215047503,59.07539440298306,59.308696312152605,21.085467070181963,21.190757710972964
1996-04-01,54.949489990281634,55.10447891052367,35.71137450077124,35.72921209225414,9.702632843220528,9.809906995058174,116.04332220279103,116.32702182017688,59.36334685398936,59.663539716410774,21.25168689741698,21.240298870924082
1996-07-01,55.284782233308135,55.487233598402305,35.860930888413776,35.98791207319323,10.023985844232369,9.95786249248341,116.67884181558588,116.74116029906166,59.713914575221814,60.03888684742867,21.261728458166537,21.291699270424672
1996-10-01,55.690768844778745,55.87628073626827,36.09052683347811,36.25282032839967,9.979630949657642,10.106654031107972,117.6574964725256,117.1337091945632,60.121720006101036,60.43419957634979,21.251214645256216,21.34516726458567
1997-01-01,55.79037271205876,56.27001406264341,36.24625826770924,36.5236739833586,10.156521652313662,10.255120826027245,118.10204741427448,117.49863460715886,60.40589261648919,60.848730191379865,21.202079246080217,21.400894890538687
1997-04-01,56.594425417268724,56.66666316324194,36.34811281713893,36.80009875973907,10.564540766854378,10.401953476569537,118.40576834985971,117.83017618246492,60.87428464943956,61.28152097405165,21.413798721113164,21.45901754624006
1997-07-01,57.15271885320342,57.06410147555547,36.808468650311404,37.081531774136955,10.722545464554418,10.545709127823875,118.78468963248001,118.1229155006563,61.40104624454656,61.73131214647659,21.515197981825974,21.51954715589594
1997-10-01,57.4825921383089,57.46009665757641,37.13922400276979,37.367103518466806,10.784028368840898,10.68497839812232,119.0077838938505,118.37177900681186,61.938051412742325,62.19655260407321,21.54723219367259,21.582467921982396
